ID,Data,Ramo,Edição,Tema,Tese,Precedentes,Referências,Site 1,Site 2,Site 3,Site 4,Site 5,Site 6,Site 7,Site 8,Site 9,Site 10,Site 11,Site 12,Site 13,Site 14,Site 15,Site 16,Site 17,Site 18,Site 19,Site 20,Site 21,Site 22
6) AgRg no AREsp 385611/DF, Rel. Ministra ELIANA CALMON, SEGUNDA TURMA, DJe 29/11/2013;","Vide Informativos de Jurisprudência N. 26, 142, 147, 416, 432 e 464","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""000506""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""003244""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""003360""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""010654""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011275""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012252""",,,,,,,,,,,,,,,,
25,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"Constatada a ilegalidade do exame psicotécnico em concurso público, o candidato deve ser submetido a nova avaliação, pautada por critérios objetivos e assegurada a ampla defesa.","1) AgInt no REsp 1934427/DF, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 09/03/2023;
2) AgInt no REsp 1693370/DF, Rel. Ministro FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 21/09/2022;
3) AgInt no AgInt no AREsp 965092/DF, Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 22/10/2021;
4) AgInt no RMS 65655/GO, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 31/08/2021;
5) AgInt no REsp 1607555/DF, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, Rel. p/ Acórdão Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 14/02/2020;
6) AgRg no REsp 1404261/DF, Rel. Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 18/02/2014;","Vide Informativos de Jurisprudência N. 152, 255 e 432","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""003482""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""006067""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011275""",,,,,,,,,,,,,,,,,,,
26,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"A exigência de teste de aptidão física é legítima quando houver previsão legal legal, guardar relação de pertinência com as atividades a serem desenvolvidas, estiver pautada em critérios objetivos e for passível de recurso.","1) RMS 044406/MA, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 18/02/2014;
2) REsp 1351480/BA, Rel. Ministra ELIANA CALMON, SEGUNDA TURMA, DJe 26/06/2013;
3) AgRg no RMS 026379/SC, Rel. Ministro OG FERNANDES, SEXTA TURMA, DJe 02/05/2013;
4) RMS 036120/RO, Rel. Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 13/12/2011;
5) RMS 032851/BA, Rel. Ministro HUMBERTO MARTINS, SEGUNDA TURMA, DJe 25/05/2011;
6) AgRg no RMS 027142/MS, Rel. Ministro ARNALDO ESTEVES LIMA, QUINTA TURMA, DJe 03/05/2010;",Vide Informativo de Jurisprudência N. 502,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013440""",,,,,,,,,,,,,,,,,,,,,
27,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"É vedada a realização de novo teste de aptidão física em concurso público no caso de incapacidade temporária, salvo previsão expressa no edital.","1) AgInt no RMS 66511/BA, Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 22/10/2021;
2) RMS 51428/MA, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 22/03/2021;
3) RMS 62304/MA, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 13/05/2020;
4) AgInt no REsp 1704699/AM, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 10/04/2019;
5) RMS 52622/MG, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 29/03/2019;
6) AR 5923/MS, Rel. Ministro OG FERNANDES, PRIMEIRA SEÇÃO, DJe 17/10/2018;",,,,,,,,,,,,,,,,,,,,,,,
28,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"É possível a remarcação de curso de formação ou de teste de aptidão física - TAF em concurso público com o objetivo de proporcionar a participação de candidata gestante ou lactante à época de sua realização, independentemente de previsão expressa nesse sentido no edital. Redação anterior: É possível a realização de novo teste de aptidão física em concurso público no caso de gravidez, sem que isso caracterize violação do edital oudo princípio da isonomia.","1) EDcl no AgInt no RMS 59223/AP, Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 24/03/2022;
2) RMS 51428/MA, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 22/03/2021;
3) AgInt no RMS 59223/AP, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 14/12/2020;
4) RMS 52622/MG, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 29/03/2019;
5) RMS 47582/MG, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 30/06/2015;
6) AgRg no RMS 43913/BA, Rel. Ministro HUMBERTO MARTINS, SEGUNDA TURMA, DJe 07/03/2014;","Vide Informativos de Jurisprudência N. 502, 520 e 645","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013440""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014144""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""016984""","https://scon.stj.jus.br/SCON/jt/toc.jsp?livre=@docn=""000007820""#TEMA2",,,,,,,,,,,,,,,,,,
29,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"O candidato não pode ser eliminado de concurso público, na fase de investigação social, em virtude da existência de termo circunstanciado, inquérito policial ou ação penal sem trânsito em julgado ou extinta pela prescrição da pretensão punitiva.","1) AgInt no RE nos EDcl no AgInt no RMS 54290/MG, Rel. Ministro OG FERNANDES, CORTE ESPECIAL, DJe 25/08/2023;
2) AgInt no REsp 2052247/RJ, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 27/06/2023;
3) AgInt no RMS 54290/MG, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 19/05/2022;
4) RMS 67572/SE, Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 24/02/2022;
5) RMS 47528/MS, Rel. Ministro HUMBERTO MARTINS, Rel. p/ Acórdão Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 17/12/2021;
6) AgInt no RE nos EDcl no AgRg no RMS 39580/PE, Rel. Ministro JORGE MUSSI, CORTE ESPECIAL, DJe 07/12/2020;","Vide Informativo de Jurisprudência N. 535, Vide Repercussão Geral - Tema 0022","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014613""",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=0022,,,,,,,,,,,,,,,,,,,,
30,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"O entendimento de que o candidato não pode ser eliminado de concurso público, na fase de investigação social, em virtude da existência de termo circunstanciado, inquérito policial ou ação penal sem trânsito em julgado ou extinta pela prescrição da pretensão punitiva não se aplica aos cargos cujos ocupantes agem, stricto sensu, em nome do Estado, como o de delegado de polícia.","1) AR 6771/DF, Rel. Ministro MAURO CAMPBELL MARQUES, PRIMEIRA SEÇÃO, DJe 13/02/2023;
2) AgInt no RE no RMS 43172/MT, Rel. Ministro JORGE MUSSI, CORTE ESPECIAL, DJe 11/06/2021;
3) RMS 72511/RS (decisão monocrática), Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, publicado em 19/12/2023;
4) RMS 67898/BA (decisão monocrática), Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, publicado em 21/09/2022;",,,,,,,,,,,,,,,,,,,,,,,
31,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"O candidato não pode ser eliminado de concurso público, na fase de investigação social, em virtude da existência de registro em órgãos de proteção ao crédito.","1) RMS 038870/MT, Rel. Ministro ARI PARGENDLER, PRIMEIRA TURMA, DJe 15/08/2013;
2) AgRg no AREsp 024283/MG, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 10/04/2013;
3) AgRg no RMS 24283/RO, Rel. Ministro JORGE MUSSI, QUINTA TURMA, DJe 08/06/2012;
4) RMS 062018/MG (decisão monocrática), Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, publicado em 08/11/2019;
5) RMS 54076/DF (decisão monocrática), Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, publicado em 23/11/2017;
6) REsp 1594035/MG (decisão monocrática), Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, publicado em 11/05/2017;",,,,,,,,,,,,,,,,,,,,,,,
32,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,O candidato pode ser eliminado de concurso público quando omitir informações relevantes na fase de investigação social.,"1) AgInt no RMS 57418/MG, Rel. Ministro MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF-5ª REGIÃO), PRIMEIRA TURMA, DJe 18/06/2021;
2) AgInt no RMS 60984/RO, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 05/05/2021;
3) RMS 63559/MG, Rel. Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 28/10/2020;
4) AgInt no RMS 61881/SP, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 21/09/2020;
5) RMS 56376/DF, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 13/11/2018;
6) AgRg no RMS 39700/SC, Rel. Ministra REGINA HELENA COSTA, PRIMEIRA TURMA, DJe 08/10/2015;
7) AREsp 2434611/RS (decisão monocrática), Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, publicado em 30/10/2023;
8) RMS 70673/BA (decisão monocrática), Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, publicado em 23/02/2023;",,,,,,,,,,,,,,,,,,,,,,,
33,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"O termo inicial do prazo decadencial para a impetração de mandado de segurança, na hipótese de exclusão do candidato do concurso público, é o ato administrativo de efeitos concretos e não a publicação do edital, ainda que a causa de pedir envolva questionamento de critério do edital.","1) AgInt no RMS 68709/RJ, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 21/09/2022;
2) AgInt no RMS 65507/SC, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 15/03/2022;
3) AgInt no RMS 45729/GO, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 27/11/2020;
4) AgInt no RMS 50230/DF, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 02/10/2017;
5) EDcl no RMS 29024/BA, Rel. Ministro RIBEIRO DANTAS, QUINTA TURMA, DJe 11/11/2015;
6) AgRg no RMS 37935/SC, Rel. Ministro OG FERNANDES, SEGUNDA TURMA, DJe 09/11/2015;
7) RMS 61758/PR (decisão monocrática), Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, publicado em 20/12/2022;
8) RMS 65507/SC (decisão monocrática), Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, publicado em 29/06/2021;
9) RMS 037984/BA (decisão monocrática), Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, publicado em 05/02/2014;
10) AREsp 300599/BA (decisão monocrática), Rel. Ministro OG FERNANDES, SEGUNDA TURMA, publicado em 04/11/2013;","Vide Informativos de Jurisprudência N. 237, 473, 473, 507, 752 e 545","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""005594""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012564""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012568""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013665""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""019435""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""014900""",,,,,,,,,,,,,,,,
34,19/03/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,"O termo inicial do prazo decadencial para a impetração de mandado segurança, na hipótese em que o candidato aprovado em concurso público não é nomeado, é o término do prazo de validade do concurso.","1) EDcl no AgInt no AgInt no RMS 63017/AL, Rel. Ministro FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 11/04/2023;
2) AgInt nos EDcl no RMS 67468/MT, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 14/12/2022;
3) AgInt no RMS 61831/SE, Rel. Ministro GURGEL DE FARIA, PRIMEIRA TURMA, DJe 22/03/2022;
4) RMS 46808/SP, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 25/11/2021;
5) AgInt no RMS 63627/MT, Rel. Ministro OG FERNANDES, SEGUNDA TURMA, DJe 26/08/2021;
6) AgInt no RMS 63901/DF, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 01/07/2021;",,,,,,,,,,,,,,,,,,,,,,,
35,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 9,CONCURSOS PÚBLICOS - I,O encerramento do concurso público não conduz à perda do objeto do mandado de segurança que busca aferir suposta ilegalidade praticada em alguma das etapas do processo seletivo.,"1) AgInt no RMS 68327/PR, Rel. Ministro HERMAN BENJAMIN, SEGUNDA TURMA, DJe 04/11/2022;
2) AgInt no AREsp 1057237/RJ, Rel. Ministro SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 05/03/2018;
3) AgInt no RMS 34150/GO, Rel. Ministra ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 28/09/2017;
4) AgRg no RMS 39019/ES, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, PRIMEIRA TURMA, DJe 22/04/2016;
5) AgRg no AREsp 334704/CE, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 13/06/2014;
6) AgRg no AgRg no RMS 18444/SC, Rel. Ministro ROGERIO SCHIETTI CRUZ, SEXTA TURMA, DJe 03/02/2014;",,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AIRMS'.clas.+e+@num='68327')+ou+('AgInt no RMS'+adj+'68327').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AINTARESP'.clas.+e+@num='1057237')+ou+('AgInt no AREsp'+adj+'1057237').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AIRMS'.clas.+e+@num='34150')+ou+('AgInt no RMS'+adj+'34150').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AROMS'.clas.+e+@num='39019')+ou+('AgRg no RMS'+adj+'39019').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AGARESP'.clas.+e+@num='334704')+ou+('AgRg no AREsp'+adj+'334704').suce.)&O=JT,https://scon.stj.jus.br/SCON/pesquisar.jsp?i=1&b=ACOR&livre=(('AAROMS'.clas.+e+@num='18444')+ou+('AgRg no AgRg no RMS'+adj+'18444').suce.)&O=JT,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013993""",,,,,,,,,,,,,,,
36,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,O candidato aprovado dentro do número de vagas previsto no edital tem direito subjetivo a ser nomeado no prazo de validade do concurso.,"1) AgInt no RMS 57800/MG, Rel. Min. TEODORO SILVA SANTOS, SEGUNDA TURMA, DJe 11/09/2024;
2) AgInt no AREsp 1989518/SP, Rel. Min. AFRÂNIO VILELA, SEGUNDA TURMA, DJe 15/08/2024;
3) AREsp 2423333/SP, Rel. Min. MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 19/12/2023;
4) EDcl no AgInt no AgInt no RMS 63017/AL, Rel. Min. FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 11/04/2023;
5) AgInt no AREsp 2161462/MG, Rel. Min. PAULO SÉRGIO DOMINGUES, PRIMEIRA TURMA, DJe 16/02/2023;
6) AgInt no RMS 64876/SP, Rel. Min. ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 07/10/2022;","Vide Informativo de Jurisprudência N. 461, Vide Repercussão Geral - Tema 0161","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""012166""",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=0161,,,,,,,,,,,,,,,,,,,,
37,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"A desistência de candidatos convocados, dentro do prazo de validade do concurso, gera direito subjetivo à nomeação para os seguintes, observada a ordem de classificação e a quantidade de vagas disponibilizadas.","1) AgInt nos EDcl no AREsp 2439292/SP, Rel. Min. GURGEL DE FARIA, PRIMEIRA TURMA, DJe 21/10/2024;
2) AgInt no AgInt no AREsp 2370345/SP, Rel. Min. FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 02/10/2024;
3) AgInt no RMS 70671/MG, Rel. Min. BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 07/03/2024;
4) AgInt no RMS 63868/MG, Rel. Min. OG FERNANDES, SEGUNDA TURMA, DJe 26/04/2022;
5) AgInt no AREsp 1865316/MG, Rel. Min. MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 24/11/2021;
6) AgInt nos EDcl no RMS 64957/GO, Rel. Min. SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 29/04/2021;",Vide Informativos de Jurisprudência N. 306 e 443,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""007318""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""011629""",,,,,,,,,,,,,,,,,,,,
38,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"A abertura de novo concurso, enquanto vigente a validade do certame anterior, confere direito líquido e certo a eventuais candidatos cuja classificação seja alcançada pela divulgação das novas vagas.","1) AgInt no RMS 72330/MS, Rel. Min. PAULO SÉRGIO DOMINGUES, PRIMEIRA TURMA, DJe 28/10/2024;
2) AgInt nos EDcl no AREsp 2439292/SP, Rel. Min. GURGEL DE FARIA, PRIMEIRA TURMA, DJe 21/10/2024;
3) AgInt no RMS 59333/MA, Rel. Min. TEODORO SILVA SANTOS, SEGUNDA TURMA, DJe 14/10/2024;
4) AgInt no RMS 72981/RN, Rel. Min. MARIA THEREZA DE ASSIS MOURA, SEGUNDA TURMA, DJe 26/09/2024;
5) MS 22924/DF, Rel. Min. MAURO CAMPBELL MARQUES, PRIMEIRA SEÇÃO, DJe 24/06/2024;
6) AgInt no MS 22095/DF, Rel. Min. FRANCISCO FALCÃO, PRIMEIRA SEÇÃO, DJe 20/06/2024;
7) AgInt no RMS 49431/MG, Rel. Min. PAULO SÉRGIO DOMINGUES, PRIMEIRA TURMA, DJe 03/05/2024;",,,,,,,,,,,,,,,,,,,,,,,
39,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"O candidato aprovado fora do número de vagas previsto no edital possui mera expectativa de direito à nomeação, que se convola em direito subjetivo caso haja preterição arbitrária e imotivada por parte da administração.","1) AgInt no RMS 72330/MS, Rel. Min. PAULO SÉRGIO DOMINGUES, PRIMEIRA TURMA, DJe 28/10/2024;
2) AgInt no RMS 72981/RN, Rel. Min. MARIA THEREZA DE ASSIS MOURA, SEGUNDA TURMA, DJe 26/09/2024;
3) AgInt no RMS 70913/PI, Rel. Min. TEODORO SILVA SANTOS, SEGUNDA TURMA, DJe 25/09/2024;
4) AgInt no AgInt no RMS 66551/AP, Rel. Min. AFRÂNIO VILELA, SEGUNDA TURMA, DJe 15/08/2024;
5) AgInt no RMS 62225/CE, Rel. Min. FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 24/04/2024;
6) AgInt no AgRg no AREsp 315308/ES, Rel. Min. ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 20/12/2023;",,,,,,,,,,,,,,,,,,,,,,,
40,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"A simples requisição ou a cessão de servidores públicos não é suficiente para transformar a expectativa de direito do candidato aprovado fora do número de vagas em direito subjetivo à nomeação, porquanto imprescindível a comprovação da existência de cargos vagos.","1) AgInt no RMS 69958/SC, Rel. Min. HERMAN BENJAMIN, SEGUNDA TURMA, DJe 04/04/2023;
2) AgInt nos EDcl no RMS 67126/SC, Rel. Min. MANOEL ERHARDT (DESEMBARGADOR CONVOCADO DO TRF5), PRIMEIRA TURMA, DJe 18/03/2022;
3) AgInt no RMS 63587/SC, Rel. Min. FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 18/12/2020;
4) RMS 63062/MT, Rel. Min. MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 28/10/2020;
5) AgInt nos EDcl no RMS 55352/MG, Rel. Min. BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 01/10/2018;
6) AgInt no RMS 44496/BA, Rel. Min. OG FERNANDES, SEGUNDA TURMA, DJe 17/10/2017;
7) AgRg no RMS 45705/MG, Rel. Min. SÉRGIO KUKINA, PRIMEIRA TURMA, DJe 19/10/2016;
8) RMS 75143/TO (decisão monocrática), Rel. Min. REGINA HELENA COSTA, Primeira Turma, publicado em 19/11/2024;
9) RMS 75059/DF (decisão monocrática), Rel. Min. TEODORO SILVA SANTOS, Segunda Turma, publicado em 11/11/2024;",Vide Informativo de Jurisprudência N. 300,"https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""007167""",,,,,,,,,,,,,,,,,,,,,
41,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"O candidato aprovado fora do número de vagas previsto no edital possui mera expectativa de direito à nomeação, que se convola em direito subjetivo caso haja preterição em virtude de contratações precárias e comprovação da existência de cargos vagos.","1) AgInt no RMS 57800/MG, Rel. Min. TEODORO SILVA SANTOS, SEGUNDA TURMA, DJe 11/09/2024;
2) AgInt no AgInt no RMS 66551/AP, Rel. Min. AFRÂNIO VILELA, SEGUNDA TURMA, DJe 15/08/2024;
3) AgInt no AREsp 2451290/BA, Rel. Min. FRANCISCO FALCÃO, SEGUNDA TURMA, DJe 22/05/2024;
4) AgInt no AgRg no AREsp 315308/ES, Rel. Min. ASSUSETE MAGALHÃES, SEGUNDA TURMA, DJe 20/12/2023;
5) AgInt no RMS 68614/MG, Rel. Min. HERMAN BENJAMIN, SEGUNDA TURMA, DJe 23/09/2022;
6) AgInt no RMS 64390/MG, Rel. Min. OG FERNANDES, SEGUNDA TURMA, DJe 28/03/2022;","Vide Informativos de Jurisprudência N. 489 e 367, Vide Repercussão Geral - Tema 0784","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""013005""","https://ww2.stj.jus.br/jurisprudencia/externo/informativo/?aplicacao=informativo&acao=pesquisar&livre=@cnot=""008922""",https://portal.stf.jus.br/jurisprudenciaRepercussao/tema.asp?num=0784,,,,,,,,,,,,,,,,,,,
42,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,Não ocorre preterição na ordem classificatória quando a convocação para próxima fase ou a nomeação de candidatos com posição inferior se dá por força de cumprimento de ordem judicial.,"1) RMS 044672/ES, Rel. Ministro MAURO CAMPBELL MARQUES, SEGUNDA TURMA, DJe 17/03/2014;
2) AgRg no AREsp 015804/GO, Rel. Ministro BENEDITO GONÇALVES, PRIMEIRA TURMA, DJe 11/03/2013;
3) AgRg no RMS 033385/MS, Rel. Ministro ARI PARGENDLER, PRIMEIRA TURMA, DJe 25/02/2013;
4) AgRg no RMS 035584/GO, Rel. Ministro HUMBERTO MARTINS, SEGUNDA TURMA, DJe 13/02/2012;
5) AgRg no RMS 023167/DF, Rel. Ministro OG FERNANDES, SEXTA TURMA, DJe 28/06/2011;
6) AgRg no RMS 027850/BA, Rel. Ministro ARNALDO ESTEVES LIMA, QUINTA TURMA, DJe 26/04/2010;
7) RMS 024971/BA, Rel. Ministro NAPOLEÃO NUNES MAIA FILHO, QUINTA TURMA, DJe 22/09/2008;",,,,,,,,,,,,,,,,,,,,,,,
43,30/04/2014,DIREITO ADMINISTRATIVO,Edição n. 11,CONCURSOS PÚBLICOS - II,"Tese superada pelo art. 1º da Lei n. 14.768/2023, que considerou deficiência auditiva ""a limitação de longo prazo da audição, unilateral total ou bilateral parcial ou total, a qual, em interação com uma ou mais barreiras, obstrui a participação plena e efetiva da pessoa na sociedade, em igualdade de condições com as demais pessoas"". Redação anterior: A surdez unilateral não autoriza o candidato a concorrer às vagas reservadas às pessoas com deficiência.","1) REsp 1307814/AL, Rel. Ministro ARI PARGENDLER, PRIMEIRA TURMA, DJe 31/03/2014;
