"ID","Origem"
"357","C:\Users\mauri\HD_Mau\00888200908002004.pdf"
"358","C:\Users\mauri\HD_Mau\008926-0.doc"
"359","C:\Users\mauri\HD_Mau\008927-9.doc"
"360","C:\Users\mauri\HD_Mau\00894200900702008.pdf"
"361","C:\Users\mauri\HD_Mau\00896200902502009.pdf"
"362","C:\Users\mauri\HD_Mau\008976-7.doc"
"363","C:\Users\mauri\HD_Mau\009.pdf"
"364","C:\Users\mauri\HD_Mau\009036-0.doc"
"365","C:\Users\mauri\HD_Mau\009206-6.doc"
"366","C:\Users\mauri\HD_Mau\009206-6A.doc"
"367","C:\Users\mauri\HD_Mau\00937200906602002.pdf"
"368","C:\Users\mauri\HD_Mau\009504-4.doc"
"369","C:\Users\mauri\HD_Mau\009601-4.doc"
"370","C:\Users\mauri\HD_Mau\009870-4.doc"
"371","C:\Users\mauri\HD_Mau\00996200903302000.pdf"
"372","C:\Users\mauri\HD_Mau\009992-9.doc"
"373","C:\Users\mauri\HD_Mau\00millenium015768620024013300_3-1.DOC"
"374","C:\Users\mauri\HD_Mau\010.pdf"
"375","C:\Users\mauri\HD_Mau\010102.TXT"
"376","C:\Users\mauri\HD_Mau\010105.TXT"
"377","C:\Users\mauri\HD_Mau\010186-7.doc"
"378","C:\Users\mauri\HD_Mau\010214-5.doc"
"379","C:\Users\mauri\HD_Mau\010240-6.doc"
"380","C:\Users\mauri\HD_Mau\010290-0.pdf"
"381","C:\Users\mauri\HD_Mau\010338-4.doc"
"382","C:\Users\mauri\HD_Mau\010404.TXT"
"383","C:\Users\mauri\HD_Mau\010407.TXT"
"384","C:\Users\mauri\HD_Mau\010408-8.doc"
"385","C:\Users\mauri\HD_Mau\010476-6.doc"
"386","C:\Users\mauri\HD_Mau\010528-1.doc"
"387","C:\Users\mauri\HD_Mau\010528-1ED.doc"
"388","C:\Users\mauri\HD_Mau\01053-2007-027-04-00-0-.rtf"
"389","C:\Users\mauri\HD_Mau\010606.TXT"
"390","C:\Users\mauri\HD_Mau\0106600-73.2009.5.03.0114-data-20120814-seq-1140106609000200.pdf"
"391","C:\Users\mauri\HD_Mau\010694-1.doc"
"392","C:\Users\mauri\HD_Mau\010804.TXT"
"393","C:\Users\mauri\HD_Mau\010836-6.doc"
"394","C:\Users\mauri\HD_Mau\010843-4.doc"
"395","C:\Users\mauri\HD_Mau\010905.TXT"
"396","C:\Users\mauri\HD_Mau\010912-4.doc"
"397","C:\Users\mauri\HD_Mau\011.pdf"
"398","C:\Users\mauri\HD_Mau\011030-3.doc"
"399","C:\Users\mauri\HD_Mau\011066-0.doc"
"400","C:\Users\mauri\HD_Mau\011084-8.doc"
"401","C:\Users\mauri\HD_Mau\011104.TXT"
"402","C:\Users\mauri\HD_Mau\011107.TXT"
"403","C:\Users\mauri\HD_Mau\011131-2.doc"
"404","C:\Users\mauri\HD_Mau\011226-0.doc"
"405","C:\Users\mauri\HD_Mau\011232-8.doc"
"406","C:\Users\mauri\HD_Mau\011306.TXT"
"407","C:\Users\mauri\HD_Mau\011394-7.doc"
"408","C:\Users\mauri\HD_Mau\011413-3.doc"
"409","C:\Users\mauri\HD_Mau\01148200806502001.pdf"
"410","C:\Users\mauri\HD_Mau\011563-8 ED.doc"
"411","C:\Users\mauri\HD_Mau\011563-8.doc"
"412","C:\Users\mauri\HD_Mau\011592-3.doc"
"413","C:\Users\mauri\HD_Mau\011592-3ED.doc"
"414","C:\Users\mauri\HD_Mau\011601.TXT"
"415","C:\Users\mauri\HD_Mau\011605.TXT"
"416","C:\Users\mauri\HD_Mau\011738-9.doc"
"417","C:\Users\mauri\HD_Mau\011780-3.doc"
"418","C:\Users\mauri\HD_Mau\011782-3ED.doc"
"419","C:\Users\mauri\HD_Mau\011782-6.doc"
"420","C:\Users\mauri\HD_Mau\011807.TXT"
"421","C:\Users\mauri\HD_Mau\011868-9.doc"
"422","C:\Users\mauri\HD_Mau\011902-6 ED 2.doc"
"423","C:\Users\mauri\HD_Mau\011992-7.doc"
"424","C:\Users\mauri\HD_Mau\012.pdf"
"425","C:\Users\mauri\HD_Mau\012006.TXT"
"426","C:\Users\mauri\HD_Mau\012073-3.doc"
"427","C:\Users\mauri\HD_Mau\012102.TXT"
"428","C:\Users\mauri\HD_Mau\012204.TXT"
"429","C:\Users\mauri\HD_Mau\012262-0.doc"
"430","C:\Users\mauri\HD_Mau\012305.TXT"
"431","C:\Users\mauri\HD_Mau\012312-9.doc"
"432","C:\Users\mauri\HD_Mau\012397-9.doc"
"433","C:\Users\mauri\HD_Mau\012497-0.doc"
"434","C:\Users\mauri\HD_Mau\012507.TXT"
"435","C:\Users\mauri\HD_Mau\012561-1.doc"
"436","C:\Users\mauri\HD_Mau\012572-9.doc"
"437","C:\Users\mauri\HD_Mau\012706.TXT"
"438","C:\Users\mauri\HD_Mau\012780-8.doc"
"439","C:\Users\mauri\HD_Mau\012803.TXT"
"440","C:\Users\mauri\HD_Mau\012804-6.doc"
"441","C:\Users\mauri\HD_Mau\012804.TXT"
"442","C:\Users\mauri\HD_Mau\012808-7.doc"
"443","C:\Users\mauri\HD_Mau\012866-5.doc"
"444","C:\Users\mauri\HD_Mau\012907-1.doc"
"445","C:\Users\mauri\HD_Mau\012915-7.doc"
"446","C:\Users\mauri\HD_Mau\012941-0.doc"
"447","C:\Users\mauri\HD_Mau\013.pdf"
"448","C:\Users\mauri\HD_Mau\013005.TXT"
"449","C:\Users\mauri\HD_Mau\013201-3.doc"
"450","C:\Users\mauri\HD_Mau\013340-3.doc"
"451","C:\Users\mauri\HD_Mau\013390-4.doc"
"452","C:\Users\mauri\HD_Mau\013496-0.doc"
"453","C:\Users\mauri\HD_Mau\013496-0ED.doc"
"454","C:\Users\mauri\HD_Mau\013644-7.doc"
"455","C:\Users\mauri\HD_Mau\013766-7.doc"
"456","C:\Users\mauri\HD_Mau\013816-9.doc"
"457","C:\Users\mauri\HD_Mau\013842-7.doc"
"458","C:\Users\mauri\HD_Mau\013915-3.doc"
"459","C:\Users\mauri\HD_Mau\013924-7.doc"
"460","C:\Users\mauri\HD_Mau\013959-7.doc"
"461","C:\Users\mauri\HD_Mau\014.pdf"
"462","C:\Users\mauri\HD_Mau\014031-5.doc"
"463","C:\Users\mauri\HD_Mau\0141600-67.2006.5.03.0041-data-20070222-seq-363621.pdf"
"464","C:\Users\mauri\HD_Mau\0141600-67.2006.5.03.0041-data-20070525-seq-534032.pdf"
"465","C:\Users\mauri\HD_Mau\014314-8.doc"
"466","C:\Users\mauri\HD_Mau\014324-7.doc"
"467","C:\Users\mauri\HD_Mau\014332-6.doc"
"468","C:\Users\mauri\HD_Mau\014465-3.doc"
"469","C:\Users\mauri\HD_Mau\014513-4.doc"
"470","C:\Users\mauri\HD_Mau\014516-9.doc"
"471","C:\Users\mauri\HD_Mau\014516-9ED.doc"
"472","C:\Users\mauri\HD_Mau\014577-5.doc"
"473","C:\Users\mauri\HD_Mau\014632-0.doc"
"474","C:\Users\mauri\HD_Mau\014643-0.doc"
"475","C:\Users\mauri\HD_Mau\014738-1.doc"
"476","C:\Users\mauri\HD_Mau\014738-1ED.doc"
"477","C:\Users\mauri\HD_Mau\014744-0.doc"
"478","C:\Users\mauri\HD_Mau\014750-1.doc"
"479","C:\Users\mauri\HD_Mau\014763-8.doc"
"480","C:\Users\mauri\HD_Mau\014776-8.doc"
"481","C:\Users\mauri\HD_Mau\014835-2.doc"
"482","C:\Users\mauri\HD_Mau\014865-0.doc"
"483","C:\Users\mauri\HD_Mau\014892-8.doc"
"484","C:\Users\mauri\HD_Mau\014904-9.doc"
"485","C:\Users\mauri\HD_Mau\014918-3.doc"
"486","C:\Users\mauri\HD_Mau\015.pdf"
"487","C:\Users\mauri\HD_Mau\015076-3.doc"
"488","C:\Users\mauri\HD_Mau\015249-2.doc"
"489","C:\Users\mauri\HD_Mau\015258-9.doc"
"490","C:\Users\mauri\HD_Mau\015284-2.doc"
"491","C:\Users\mauri\HD_Mau\015286-3.doc"
"492","C:\Users\mauri\HD_Mau\015414-0 ED.doc"
"493","C:\Users\mauri\HD_Mau\015414-0.doc"
"494","C:\Users\mauri\HD_Mau\015454-0.doc"
"495","C:\Users\mauri\HD_Mau\015534-4.doc"
"496","C:\Users\mauri\HD_Mau\015537-5.doc"
"497","C:\Users\mauri\HD_Mau\015621-2 ED.doc"
"498","C:\Users\mauri\HD_Mau\015621-2.doc"
"499","C:\Users\mauri\HD_Mau\015676-4.doc"
"500","C:\Users\mauri\HD_Mau\01580-2005-010-03-00-6-data-20060623-seq-385110.pdf"
"501","C:\Users\mauri\HD_Mau\01580-2005-010-03-00-6-data-20080915-seq-4365571.pdf"
"502","C:\Users\mauri\HD_Mau\016.pdf"
"503","C:\Users\mauri\HD_Mau\016154-3.doc"
"504","C:\Users\mauri\HD_Mau\016184-8 ED.doc"
"505","C:\Users\mauri\HD_Mau\016184-8.doc"
"506","C:\Users\mauri\HD_Mau\016225-0.doc"
"507","C:\Users\mauri\HD_Mau\016228-1.doc"
"508","C:\Users\mauri\HD_Mau\016369-8.doc"
"509","C:\Users\mauri\HD_Mau\016466-7.doc"
"510","C:\Users\mauri\HD_Mau\016662-8A.doc"
"511","C:\Users\mauri\HD_Mau\016663-1.doc"
"512","C:\Users\mauri\HD_Mau\016663-1A.doc"
"513","C:\Users\mauri\HD_Mau\016663-1ED.doc"
"514","C:\Users\mauri\HD_Mau\016728-3 ED.doc"
"515","C:\Users\mauri\HD_Mau\016728-3.doc"
"516","C:\Users\mauri\HD_Mau\016742-0.doc"
"517","C:\Users\mauri\HD_Mau\016858-4.doc"
"518","C:\Users\mauri\HD_Mau\016873-8.doc"
"519","C:\Users\mauri\HD_Mau\016975-7 - ERRO MATERIAL.doc"
"520","C:\Users\mauri\HD_Mau\016975-7.doc"
"521","C:\Users\mauri\HD_Mau\017.pdf"
"522","C:\Users\mauri\HD_Mau\01717 - MEM-GEST-DEPGE - Previsão Orçamentária.pdf"
"523","C:\Users\mauri\HD_Mau\017180-1.doc"
"524","C:\Users\mauri\HD_Mau\017192-4.doc"
"525","C:\Users\mauri\HD_Mau\017196-2.doc"
"526","C:\Users\mauri\HD_Mau\017254-1.doc"
"527","C:\Users\mauri\HD_Mau\017261-1.doc"
"528","C:\Users\mauri\HD_Mau\017264-2.doc"
"529","C:\Users\mauri\HD_Mau\017355-1.doc"
"530","C:\Users\mauri\HD_Mau\017430-0.doc"
"531","C:\Users\mauri\HD_Mau\017480-2.doc"
"532","C:\Users\mauri\HD_Mau\017488-5.doc"
"533","C:\Users\mauri\HD_Mau\017510-0.doc"
"534","C:\Users\mauri\HD_Mau\017516-8.doc"
"535","C:\Users\mauri\HD_Mau\017588-4.doc"
"536","C:\Users\mauri\HD_Mau\017588-4ED.doc"
"537","C:\Users\mauri\HD_Mau\017626-2.doc"
"538","C:\Users\mauri\HD_Mau\017631-0 A.doc"
"539","C:\Users\mauri\HD_Mau\017631-0.doc"
"540","C:\Users\mauri\HD_Mau\017631-0ED.doc"
"541","C:\Users\mauri\HD_Mau\017664-2.doc"
"542","C:\Users\mauri\HD_Mau\017726-0.doc"
"543","C:\Users\mauri\HD_Mau\017746-3.doc"
"544","C:\Users\mauri\HD_Mau\017758-6 ED.doc"
"545","C:\Users\mauri\HD_Mau\017758-6.doc"
"546","C:\Users\mauri\HD_Mau\017838-6.doc"
"547","C:\Users\mauri\HD_Mau\018.pdf"
"548","C:\Users\mauri\HD_Mau\018050-2.doc"
"549","C:\Users\mauri\HD_Mau\018126-4.doc"
"550","C:\Users\mauri\HD_Mau\018210-4-ED.doc"
"551","C:\Users\mauri\HD_Mau\018210-4.doc"
"552","C:\Users\mauri\HD_Mau\018210-4ED2.doc"
"553","C:\Users\mauri\HD_Mau\018332-6.doc"
"554","C:\Users\mauri\HD_Mau\018340-8.doc"
"555","C:\Users\mauri\HD_Mau\018340-8ED.doc"
"556","C:\Users\mauri\HD_Mau\018340-8EDA.doc"
"557","C:\Users\mauri\HD_Mau\018378-9.doc"
"558","C:\Users\mauri\HD_Mau\018390-8.doc"
"559","C:\Users\mauri\HD_Mau\018414-3.doc"
"560","C:\Users\mauri\HD_Mau\018422-5.doc"
"561","C:\Users\mauri\HD_Mau\018446-5.doc"
"562","C:\Users\mauri\HD_Mau\018456-0 ED.doc"
"563","C:\Users\mauri\HD_Mau\018456-0.doc"
"564","C:\Users\mauri\HD_Mau\018500-7ED.doc"
"565","C:\Users\mauri\HD_Mau\018608-5.doc"
"566","C:\Users\mauri\HD_Mau\018826-0 - revisada.doc"
"567","C:\Users\mauri\HD_Mau\018826-0.doc"
"568","C:\Users\mauri\HD_Mau\018832-5 ED.doc"
"569","C:\Users\mauri\HD_Mau\018832-5.doc"
"570","C:\Users\mauri\HD_Mau\018840-0.doc"
"571","C:\Users\mauri\HD_Mau\018851-6.doc"
"572","C:\Users\mauri\HD_Mau\018876-0.doc"
"573","C:\Users\mauri\HD_Mau\018998-9.doc"
"574","C:\Users\mauri\HD_Mau\019.pdf"
"575","C:\Users\mauri\HD_Mau\019052-2 A.doc"
"576","C:\Users\mauri\HD_Mau\019052-2.doc"
"577","C:\Users\mauri\HD_Mau\019184-7.doc"
"578","C:\Users\mauri\HD_Mau\019252-0.doc"
"579","C:\Users\mauri\HD_Mau\019252-0ED.doc"
"580","C:\Users\mauri\HD_Mau\019258-6.doc"
"581","C:\Users\mauri\HD_Mau\019277-7.doc"
"582","C:\Users\mauri\HD_Mau\019277-7ED.doc"
"583","C:\Users\mauri\HD_Mau\019289-0.doc"
"584","C:\Users\mauri\HD_Mau\019688-4.doc"
"585","C:\Users\mauri\HD_Mau\019688-7.doc"
"586","C:\Users\mauri\HD_Mau\019688-7A.doc"
"587","C:\Users\mauri\HD_Mau\019822-7.doc"
"588","C:\Users\mauri\HD_Mau\019836-5.doc"
"589","C:\Users\mauri\HD_Mau\019836-9.doc"
"590","C:\Users\mauri\HD_Mau\019850-8.doc"
"591","C:\Users\mauri\HD_Mau\019947-9.doc"
"592","C:\Users\mauri\HD_Mau\01_03_2012.txt"
"593","C:\Users\mauri\HD_Mau\01_04_2014.pdf"
"594","C:\Users\mauri\HD_Mau\01_04_2015.pdf"
"595","C:\Users\mauri\HD_Mau\01_06_2014.pdf"
"596","C:\Users\mauri\HD_Mau\01_06_2015.pdf"
"597","C:\Users\mauri\HD_Mau\01_07_2014 - PROT 10684.pdf"
"598","C:\Users\mauri\HD_Mau\01_07_2014.pdf"
"599","C:\Users\mauri\HD_Mau\01_08_2014 - PROT 10811.pdf"
"600","C:\Users\mauri\HD_Mau\01_09_2014.pdf"
"601","C:\Users\mauri\HD_Mau\01_09_2015.pdf"
"602","C:\Users\mauri\HD_Mau\01_09_2016 - PROT 13641.pdf"
"603","C:\Users\mauri\HD_Mau\01_10_2015.pdf"
"604","C:\Users\mauri\HD_Mau\01_12_2014.pdf"
"605","C:\Users\mauri\HD_Mau\01_Aula-Extra-de-Pronuncia.pdf"
"606","C:\Users\mauri\HD_Mau\01_Due-chiacchiere.pdf"
"607","C:\Users\mauri\HD_Mau\01_Folha de seperação_Mensal 2016.doc"
"608","C:\Users\mauri\HD_Mau\01_Guias na Web - Emissão de Guia.pdf"
"609","C:\Users\mauri\HD_Mau\01_Guida-di-conversazione_a1.pdf"
"610","C:\Users\mauri\HD_Mau\01_HABITENGE ENG_Instrumento de Protesto.pdf"
"611","C:\Users\mauri\HD_Mau\01_HABITENGE ENG_MANUEL JOAQUIM DA FONSECA.pdf"
"612","C:\Users\mauri\HD_Mau\01_Msg TJMG Jul 27 16.doc"
"613","C:\Users\mauri\HD_Mau\01_SET_16 PROT 13664.pdf"
"614","C:\Users\mauri\HD_Mau\020079-9.doc"
"615","C:\Users\mauri\HD_Mau\020088-4.doc"
"616","C:\Users\mauri\HD_Mau\020096-3.doc"
"617","C:\Users\mauri\HD_Mau\020208-0.doc"
"618","C:\Users\mauri\HD_Mau\020498-8.doc"
"619","C:\Users\mauri\HD_Mau\020551-3.doc"
"620","C:\Users\mauri\HD_Mau\020570-4.doc"
"621","C:\Users\mauri\HD_Mau\020602-4.doc"
"622","C:\Users\mauri\HD_Mau\02062014CGJAnexo - Lista Geral de Vacancia - DJe 02-06-1 - MG.pdf"
"623","C:\Users\mauri\HD_Mau\020676-2.doc"
"624","C:\Users\mauri\HD_Mau\020702-0.doc"
"625","C:\Users\mauri\HD_Mau\020754-8.doc"
"626","C:\Users\mauri\HD_Mau\020759-9.doc"
"627","C:\Users\mauri\HD_Mau\020764-0.doc"
"628","C:\Users\mauri\HD_Mau\020773-0.doc"
"629","C:\Users\mauri\HD_Mau\020776-4.doc"
"630","C:\Users\mauri\HD_Mau\020908-2.doc"
"631","C:\Users\mauri\HD_Mau\020922-5.doc"
"632","C:\Users\mauri\HD_Mau\020926-0.doc"
"633","C:\Users\mauri\HD_Mau\020940-7.doc"
"634","C:\Users\mauri\HD_Mau\020956-8 ED.doc"
"635","C:\Users\mauri\HD_Mau\020956-8.doc"
"636","C:\Users\mauri\HD_Mau\020962-0ED.doc"
"637","C:\Users\mauri\HD_Mau\020999-0.doc"
"638","C:\Users\mauri\HD_Mau\021002-1.doc"
"639","C:\Users\mauri\HD_Mau\021006-6.doc"
"640","C:\Users\mauri\HD_Mau\021036-1.doc"
"641","C:\Users\mauri\HD_Mau\021042-6.doc"
"642","C:\Users\mauri\HD_Mau\021046-4.doc"
"643","C:\Users\mauri\HD_Mau\021048-8.doc"
"644","C:\Users\mauri\HD_Mau\021052-2.doc"
"645","C:\Users\mauri\HD_Mau\021052-2A.doc"
"646","C:\Users\mauri\HD_Mau\021109-6.doc"
"647","C:\Users\mauri\HD_Mau\021140-0.doc"
"648","C:\Users\mauri\HD_Mau\021320-2.doc"
"649","C:\Users\mauri\HD_Mau\021384-3.doc"
"650","C:\Users\mauri\HD_Mau\021388-0.doc"
"651","C:\Users\mauri\HD_Mau\021578-5.doc"
"652","C:\Users\mauri\HD_Mau\021628-7.doc"
"653","C:\Users\mauri\HD_Mau\021628-7ED.doc"
"654","C:\Users\mauri\HD_Mau\021781-1.doc"
"655","C:\Users\mauri\HD_Mau\021870-0 ED -A.doc"
"656","C:\Users\mauri\HD_Mau\021870-0 ED -B.doc"
"657","C:\Users\mauri\HD_Mau\021870-0 ED.doc"
"658","C:\Users\mauri\HD_Mau\021922-6.doc"
"659","C:\Users\mauri\HD_Mau\021959-2.doc"
"660","C:\Users\mauri\HD_Mau\021994-3.doc"
"661","C:\Users\mauri\HD_Mau\022012-9.doc"
"662","C:\Users\mauri\HD_Mau\022112-4.doc"
"663","C:\Users\mauri\HD_Mau\022135-0.doc"
"664","C:\Users\mauri\HD_Mau\02224-0.doc"
"665","C:\Users\mauri\HD_Mau\022303-8.doc"
"666","C:\Users\mauri\HD_Mau\022314-1.doc"
"667","C:\Users\mauri\HD_Mau\022314-1ED.doc"
"668","C:\Users\mauri\HD_Mau\022490-3.doc"
"669","C:\Users\mauri\HD_Mau\022654-0.doc"
"670","C:\Users\mauri\HD_Mau\022658-2.doc"
"671","C:\Users\mauri\HD_Mau\022692-1.doc"
"672","C:\Users\mauri\HD_Mau\022744-0 ED - II - UFMG.doc"
"673","C:\Users\mauri\HD_Mau\022744-0.doc"
"674","C:\Users\mauri\HD_Mau\022744-0ED.doc"
"675","C:\Users\mauri\HD_Mau\022750-8.doc"
"676","C:\Users\mauri\HD_Mau\022750-8ED.doc"
"677","C:\Users\mauri\HD_Mau\022752-5.doc"
"678","C:\Users\mauri\HD_Mau\022758-7.doc"
"679","C:\Users\mauri\HD_Mau\022760-0.doc"
"680","C:\Users\mauri\HD_Mau\022760-0ED.doc"
"681","C:\Users\mauri\HD_Mau\022762-8 - ED.doc"
"682","C:\Users\mauri\HD_Mau\022762-8.doc"
"683","C:\Users\mauri\HD_Mau\022762-8ED.doc"
"684","C:\Users\mauri\HD_Mau\022764-5.doc"
"685","C:\Users\mauri\HD_Mau\022764-5ED.doc"
"686","C:\Users\mauri\HD_Mau\022775-9.doc"
"687","C:\Users\mauri\HD_Mau\022776-2.doc"
"688","C:\Users\mauri\HD_Mau\022958-8.doc"
"689","C:\Users\mauri\HD_Mau\022968-7.doc"
"690","C:\Users\mauri\HD_Mau\022968-7ED.doc"
"691","C:\Users\mauri\HD_Mau\022972-8.doc"
"692","C:\Users\mauri\HD_Mau\022984-0.doc"
"693","C:\Users\mauri\HD_Mau\022990-3.doc"
"694","C:\Users\mauri\HD_Mau\023042-1.doc"
"695","C:\Users\mauri\HD_Mau\023057-5.doc"
"696","C:\Users\mauri\HD_Mau\023216-8.doc"
"697","C:\Users\mauri\HD_Mau\023250-0.doc"
"698","C:\Users\mauri\HD_Mau\023282-1 ED.doc"
"699","C:\Users\mauri\HD_Mau\023282-1.doc"
"700","C:\Users\mauri\HD_Mau\023323-1.doc"
"701","C:\Users\mauri\HD_Mau\023406-5.doc"
"702","C:\Users\mauri\HD_Mau\023534-1.doc"
"703","C:\Users\mauri\HD_Mau\023630-2.doc"
"704","C:\Users\mauri\HD_Mau\023704-0.doc"
"705","C:\Users\mauri\HD_Mau\023750-6.doc"
"706","C:\Users\mauri\HD_Mau\023876-5.doc"
"707","C:\Users\mauri\HD_Mau\023885-8.doc"
"708","C:\Users\mauri\HD_Mau\024018-9.doc"
"709","C:\Users\mauri\HD_Mau\024042-9 ED.doc"
"710","C:\Users\mauri\HD_Mau\024042-9.doc"
"711","C:\Users\mauri\HD_Mau\024042-9ED 2.doc"
"712","C:\Users\mauri\HD_Mau\024115-3.doc"
"713","C:\Users\mauri\HD_Mau\024131-0.doc"
"714","C:\Users\mauri\HD_Mau\024278-9.doc"
"715","C:\Users\mauri\HD_Mau\024302-9.doc"
"716","C:\Users\mauri\HD_Mau\024346-2.doc"
"717","C:\Users\mauri\HD_Mau\024364-6.doc"
"718","C:\Users\mauri\HD_Mau\024422-4.doc"
"719","C:\Users\mauri\HD_Mau\024424-1.doc"
"720","C:\Users\mauri\HD_Mau\024454-5.doc"
"721","C:\Users\mauri\HD_Mau\024479-0.doc"
"722","C:\Users\mauri\HD_Mau\024493-0 ED.doc"
"723","C:\Users\mauri\HD_Mau\024534-6.doc"
"724","C:\Users\mauri\HD_Mau\024598-3.doc"
"725","C:\Users\mauri\HD_Mau\024646-4.doc"
"726","C:\Users\mauri\HD_Mau\024652-6.doc"
"727","C:\Users\mauri\HD_Mau\024652-6ED.doc"
"728","C:\Users\mauri\HD_Mau\024674-5ED.doc"
"729","C:\Users\mauri\HD_Mau\024699-9.doc"
"730","C:\Users\mauri\HD_Mau\024722-6.doc"
"731","C:\Users\mauri\HD_Mau\024800-5.doc"
"732","C:\Users\mauri\HD_Mau\024840-6.doc"
"733","C:\Users\mauri\HD_Mau\024918-5.doc"
"734","C:\Users\mauri\HD_Mau\024918-5ED.doc"
"735","C:\Users\mauri\HD_Mau\024942-8.doc"
"736","C:\Users\mauri\HD_Mau\025072-4.doc"
"737","C:\Users\mauri\HD_Mau\025077-2 ED.doc"
"738","C:\Users\mauri\HD_Mau\025106-9.doc"
"739","C:\Users\mauri\HD_Mau\025164-8.doc"
"740","C:\Users\mauri\HD_Mau\025198-0.doc"
"741","C:\Users\mauri\HD_Mau\025246-1.doc"
"742","C:\Users\mauri\HD_Mau\025309-5.doc"
"743","C:\Users\mauri\HD_Mau\025356-9.doc"
"744","C:\Users\mauri\HD_Mau\025378-8.doc"
"745","C:\Users\mauri\HD_Mau\025590-9.doc"
"746","C:\Users\mauri\HD_Mau\025640-3.doc"
"747","C:\Users\mauri\HD_Mau\025652-6.doc"
"748","C:\Users\mauri\HD_Mau\025755-0.doc"
"749","C:\Users\mauri\HD_Mau\025792-6.doc"
"750","C:\Users\mauri\HD_Mau\025852-3.doc"
"751","C:\Users\mauri\HD_Mau\025858-9.doc"
"752","C:\Users\mauri\HD_Mau\025888-0.doc"
"753","C:\Users\mauri\HD_Mau\025924-1 ED.doc"
"754","C:\Users\mauri\HD_Mau\025924-1.doc"
"755","C:\Users\mauri\HD_Mau\025930-0.doc"
"756","C:\Users\mauri\HD_Mau\025946-4.doc"
"757","C:\Users\mauri\HD_Mau\026094-1.doc"
"758","C:\Users\mauri\HD_Mau\026169-3.doc"
"759","C:\Users\mauri\HD_Mau\026192-0.doc"
"760","C:\Users\mauri\HD_Mau\026196-4.doc"
"761","C:\Users\mauri\HD_Mau\026196-4ED.doc"
"762","C:\Users\mauri\HD_Mau\026290-3.doc"
"763","C:\Users\mauri\HD_Mau\026386-1.doc"
"764","C:\Users\mauri\HD_Mau\026400-9.doc"
"765","C:\Users\mauri\HD_Mau\026526-1 ED.doc"
"766","C:\Users\mauri\HD_Mau\026526-1.doc"
"767","C:\Users\mauri\HD_Mau\026566-3 (BOM).doc"
"768","C:\Users\mauri\HD_Mau\026566-3.doc"
"769","C:\Users\mauri\HD_Mau\026800-0.doc"
"770","C:\Users\mauri\HD_Mau\026804-5.doc"
"771","C:\Users\mauri\HD_Mau\026824-0.doc"
"772","C:\Users\mauri\HD_Mau\026828-8.doc"
"773","C:\Users\mauri\HD_Mau\026843-9B.doc"
"774","C:\Users\mauri\HD_Mau\026918-3.doc"
"775","C:\Users\mauri\HD_Mau\026962-6.doc"
"776","C:\Users\mauri\HD_Mau\026962-6ED.doc"
"777","C:\Users\mauri\HD_Mau\027014-0.doc"
"778","C:\Users\mauri\HD_Mau\027306-0.doc"
"779","C:\Users\mauri\HD_Mau\027346-5.doc"
"780","C:\Users\mauri\HD_Mau\027350-2.doc"
"781","C:\Users\mauri\HD_Mau\027360-8.doc"
"782","C:\Users\mauri\HD_Mau\027378-6.doc"
"783","C:\Users\mauri\HD_Mau\027383-5.doc"
"784","C:\Users\mauri\HD_Mau\027405-1.doc"
"785","C:\Users\mauri\HD_Mau\027426-8.doc"
"786","C:\Users\mauri\HD_Mau\027452-1.doc"
"787","C:\Users\mauri\HD_Mau\027459-0.doc"
"788","C:\Users\mauri\HD_Mau\027544-1.doc"
"789","C:\Users\mauri\HD_Mau\027546-5.doc"
"790","C:\Users\mauri\HD_Mau\027578-4.doc"
"791","C:\Users\mauri\HD_Mau\027842-6.doc"
"792","C:\Users\mauri\HD_Mau\027868-7.doc"
"793","C:\Users\mauri\HD_Mau\027886-8.doc"
"794","C:\Users\mauri\HD_Mau\027930-8.doc"
"795","C:\Users\mauri\HD_Mau\028.094-7.doc"
"796","C:\Users\mauri\HD_Mau\028036-8.doc"
"797","C:\Users\mauri\HD_Mau\028072-7.doc"
"798","C:\Users\mauri\HD_Mau\028084-2.doc"
"799","C:\Users\mauri\HD_Mau\028094-7.doc"
"800","C:\Users\mauri\HD_Mau\028174-0.doc"
"801","C:\Users\mauri\HD_Mau\028184-6.doc"
"802","C:\Users\mauri\HD_Mau\028208-7.doc"
"803","C:\Users\mauri\HD_Mau\028226-9.doc"
"804","C:\Users\mauri\HD_Mau\028231-2.doc"
"805","C:\Users\mauri\HD_Mau\028234-3.doc"
"806","C:\Users\mauri\HD_Mau\028238-8.doc"
"807","C:\Users\mauri\HD_Mau\028494-4.doc"
"808","C:\Users\mauri\HD_Mau\028656-0.doc"
"809","C:\Users\mauri\HD_Mau\028656-0DO.doc"
"810","C:\Users\mauri\HD_Mau\028749-0.doc"
"811","C:\Users\mauri\HD_Mau\028754-5.doc"
"812","C:\Users\mauri\HD_Mau\028836-4.doc"
"813","C:\Users\mauri\HD_Mau\028947-3ED.doc"
"814","C:\Users\mauri\HD_Mau\029007-3.doc"
"815","C:\Users\mauri\HD_Mau\029020-6.doc"
"816","C:\Users\mauri\HD_Mau\029027-2.doc"
"817","C:\Users\mauri\HD_Mau\029250-6.doc"
"818","C:\Users\mauri\HD_Mau\029254-0.doc"
"819","C:\Users\mauri\HD_Mau\029632-1.doc"
