partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
CIDADANIA,fundo_partidario_programas_mulheres_5pct,20,Estatutos/09_CIDADANIA/001_Estatuto_do_Partido_de_12_3_2022.pdf,Estatutos/_analise_notion/CIDADANIA_estatuto_atual_ocr.txt,"Resoluções específicas adotadas por sua Comissão Executiva. Am. 50 - Os recursos do Fundo Partidário serão distribuídos de acordo com os seguintes critérios: TON de Baia DF Ine do Protocolo Reaintro 1- 60% (sessenta por cento) para o Diretório Nacional; 167501 11- 20% (vinte por cento) para a Fundação Astrojildo Pereira; Pessoas Jurídicas III - 20% (vinte por cento) para os Diretórios Estaduais regularmente constituídos e aptos a receber. § 1° - Do valor total do Fundo Partidário recebido pelo CIDADANIA, o mínimo de 5% (cinco por cento) será aplicado em programas de promoção e difusão da participação politica das mulheres, mantidos pela Secretaria de Mulheres, nos termos da Lei nº 9.096/95. § 2° - As demais Secretarias de Cooperação também terão um orçamento mínimo para estruturar e sustentar suas ações e eventos, a ser definido e aprovado pela Comissão Executiva Nacional. § 3° - Os Diretórios Estaduais poderão destinar sua cota correspondente, no todo ou em parte, para instâncias Municipais que estiverem devidamente habilitadas. § 4º - A assunção de dívidas de campanha a serem pagas com recursos do Fundo Partidário 36 poderá ser feita por decisão da maioria absoluta do Diretório Nacional Am. 51 - Os recursos oriundos da"
CIDADANIA,fundo_partidario_programas_mulheres_5pct,20,Estatutos/09_CIDADANIA/001_Estatuto_do_Partido_de_12_3_2022.pdf,Estatutos/_analise_notion/CIDADANIA_estatuto_atual_ocr.txt,"istema financeiros, observando a lei, este Estatuto e Resoluções específicas adotadas por sua Comissão Executiva. Am. 50 - Os recursos do Fundo Partidário serão distribuídos de acordo com os seguintes critérios: TON de Baia DF Ine do Protocolo Reaintro 1- 60% (sessenta por cento) para o Diretório Nacional; 167501 11- 20% (vinte por cento) para a Fundação Astrojildo Pereira; Pessoas Jurídicas III - 20% (vinte por cento) para os Diretórios Estaduais regularmente constituídos e aptos a receber. § 1° - Do valor total do Fundo Partidário recebido pelo CIDADANIA, o mínimo de 5% (cinco por cento) será aplicado em programas de promoção e difusão da participação politica das mulheres, mantidos pela Secretaria de Mulheres, nos termos da Lei nº 9.096/95. § 2° - As demais Secretarias de Cooperação também terão um orçamento mínimo para estruturar e sustentar suas ações e eventos, a ser definido e aprovado pela Comissão Executiva Nacional. § 3° - Os Diretórios Estaduais poderão destinar sua cota correspondente, no todo ou em parte, para instâncias Municipais que estiverem devidamente habilitadas. § 4º - A assunção de dívidas de campanha a serem pagas com recursos do Fundo Partidário 36 poderá ser feita por decisão da maioria absoluta"
CIDADANIA,conta_bancaria_especifica_fundo_partidario,21,Estatutos/09_CIDADANIA/001_Estatuto_do_Partido_de_12_3_2022.pdf,Estatutos/_analise_notion/CIDADANIA_estatuto_atual_ocr.txt,"MM» DU TE Ofco de Bra DE. ye de Protacolo é Registro i 167501 CAPÍTULO II - DA CONTABILIDADE pessoas Jurídicas ‘Art. 53 - Os Diretórios devem manter escrituração contábil, de forma a permitir o conhecimento da origem de suas receitas e a destinação de suas despesas, de acordo com 0 disposto em lei e com os princípios fundamentais de Contabilidade. Parágrafo único - Os Diretórios Estaduais aptos a receber recursos do Fundo Partidário deverão manter conta bancária específica para este fim. Amt. 54 - O partido, em todos os níveis da Federação, fará a prestação de contas à Justiça Eleitoral, na forma da lei vigente. Parágrafo único - Ao final de cada trimestre deverão ser divulgados no portal do partido todos os dados referentes à situação financeira, contábil e patrimonial. TÍTULO V DAS DISPOSIÇÕES FINAIS ‘Art. 55 - Os filiados ao partido não responderão solidária ou subsidiariamente. pelas obrigações contraídas em nome da organização partidária. Art. 56 - O Diretório Nacional e as instâncias Estaduais e Municipais terão CNPJ próprios, nos termos da lei, vedada a utilização de CNPJ de uma instância por outra. Parágrafo único - Cada instância partidária é"
PV,reserva_ou_paridade_genero_direcao,40,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 CAPITULO XV - DAS FEDERAQOES 7 1 5 0 0 CAPITULO XVI - DO COMBATE A PREVENQAO E REPRESSAO A VIOLENCIA POLITICA CONTRA A MULHER. Art. 117 - A composiQcio da ComissSo Nacional de Combate & Vio!6ncia Politica Contra a Mulher deverS ser observado o minimo de 30% (trinta por cento) e o m^ximo de 70% (setenta por cento) para cada sexo. Art. 118 - A ComissSo Nacional de Combate a Violencia Politica Contra a Mulher sera orgao de cooperapao do Diretbrio Nacional. com objetivo de desenvolver e implementar programa de combate a violencia politica contra a mulher no hmbito intrapartidhrio, parlamentar e nas campanhas eleitorais. Art. 119 - A Comissao Nacional de Combate a Violbncia Politica Contra a Mulher sera responsbvel ainda por: Art. 116 - A Dire$ao Executiva Nacional instituira uma Comissao Nacional de Combate a Violencia Politica Contra a Mulher que sera composta por 5 integrantes efetivos, dentre os membros do Diretdrio Nacional e da Comissao Executiva Nacional"
PV,reserva_ou_paridade_genero_direcao,40,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"A - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 CAPITULO XV - DAS FEDERAQOES 7 1 5 0 0 CAPITULO XVI - DO COMBATE A PREVENQAO E REPRESSAO A VIOLENCIA POLITICA CONTRA A MULHER. Art. 117 - A composiQcio da ComissSo Nacional de Combate & Vio!6ncia Politica Contra a Mulher deverS ser observado o minimo de 30% (trinta por cento) e o m^ximo de 70% (setenta por cento) para cada sexo. Art. 118 - A ComissSo Nacional de Combate a Violencia Politica Contra a Mulher sera orgao de cooperapao do Diretbrio Nacional. com objetivo de desenvolver e implementar programa de combate a violencia politica contra a mulher no hmbito intrapartidhrio, parlamentar e nas campanhas eleitorais. Art. 119 - A Comissao Nacional de Combate a Violbncia Politica Contra a Mulher sera responsbvel ainda por: Art. 116 - A Dire$ao Executiva Nacional instituira uma Comissao Nacional de Combate a Violencia Politica Contra a Mulher que sera composta por 5 integrantes efetivos, dentre os membros do Diretdrio Nacional e da Comissao Executiva"
PV,orgao_movimento_mulheres_ou_violencia_politica,12,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"o do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 00 III-1 Secretario de OrganizagSo; 715 IV-1 Secretario de ComunicaQ3o; V -1 Secreterio de Formacao; VI -1 Secretario de Finangas; VII -1 Secretario de Assuntos Jurldicos; VIII-1 Secretario de Assuntos do Executivo; IX -1 Secretario de Assuntos Parlamentares; X -1 Secretario de RelaQOes Internacionais; XI -1 Secretario de Administragao; XII -1 Secretario de Juventude; XIII-1 Secretaria da Mulher; XIV-1 Secretario de Mobilizagao; XV -1 Secretario de Direitos Humanos e Diversidade Art. 35 - Sao atribuigdes da Comissao Executiva Nacional: I - responder politicamente pelo PV; II - convocar as reunites do DiretPrio Nacional e a Convengao Nacional; III - executar as decisoes do Diretdrio e da Convengao Nacional; IV - administrar o patrimdnio do Partido; V - determinar a intervengao em Estados e Municipios, na forma prevista neste Estatuto; VI - deliberar sobre a instalagao de Comissoes de Etica; VII - deliberar sobre a prorrogagao dos mandates dos Orgaos partiddrios; VIII- decidir sobre questOes politicas e de organizagao interna de cardter urgente; IX - estabelecer limite de gastos para"
PV,orgao_movimento_mulheres_ou_violencia_politica,18,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,Num. 157980715 - Pág. 17 Assinado eletronicamente por: FABIANA CRISTINA ORTEGA SEVERO DA SILVA - 30/08/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 XII -1 Secretario de Juventude; 0 0 XIII-1 Secretaria da Mulher; CAPITULO VII - ORGANIZAQAO EM AMBITO MUNICIPAL SEQAO I - DA FORMAQAO DE COMISSOES EXECUTIVAS MUNICIPAIS XIV-1 Secretario de Mobilizacao; XV -1 Secretario de Direitos Humanos e Diversidade Art. 49 - Compete a Comissao Executiva Estadual: I - responder politicamente pelo PV no Estado; II - convocar as reuniOes do Diretdrio Estadual e as ConvenpOes Estaduais; III - administrar o patrimdnio do PV no Estado; IV - executar as deliberates da Convenpao e do Diretdrio Estadual; V - credenciar Delegados junto aos Tribunais Regionais Eleitorais; VI - deliberar sobre a instalapao de Comissdes de Etica; VII- resolver as questoes politicas e de organizapao de cardter urgente; VIII- estabelecer limites d
PV,orgao_movimento_mulheres_ou_violencia_politica,22,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"/2022 15:33:55 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=22083015335530300000156669699 Número do documento: 22083015335530300000156669699 Este documento foi gerado pelo usuário 002.***.***-47 em 12/09/2023 13:40:18 PARTIDO VERDE - 43 SEQAO IV - DAS COMISSOES EXECUTIVAS MUNICIPAIS 0 0 1 1 5 a) l Presidente; b) 2 Vice-presidentes; c) 1 Secretario de Organizapao; d) 1 Secretdrio de Formapao; e) l Secretario de Comunicapao; f) 1 Secretario de Finanpas; g) l Secretario de Juventude; h) l Secretaria da Mulher; III- executar as deliberapdes do DiretOrio e da Convenpao Municipal; IV -administrar a infraestrutura do partido no Municipio; V - credenciar Delegados junto a Justipa Eleitoral; VI- deliberar sobre a instalapao de Comissoes de Etica; VII- resolver sobre questbes politicas e de organizapao de carater urgente; VIII- tomar decisdes relatives a processes eleitorais nas formas previstas nos Capitulos “XIII” e ""XIV"" deste estatuto; IX - elaborar o orpamento e o balanpo financeiro e patrimonial do partido em ambito municipal; Art. 61 - A Comissao Executiva Municipal e composta de no minimo 11 (onze) membros. Paragrafo unico - Participam ainda da Comissao Executiva Municipal os vereadores, os che"
PV,orgao_movimento_mulheres_ou_violencia_politica,28,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"ular candidaturas de pessoas ligadas & tem^tica. CAPITULO IX - DOS ORGAOS DE APOIO E COOPERAQAO SEQAO I - DA OUVIDORIA Art. 79 - Compete ao(&) Ouvidor(a): I - atuar para manter a harmonia no Partido; II - assessorar os orgaos do Partido nas decisdes a serem tomadas; V - fomentar a articulapao junto aos movimentos sociais, estudantis e outros incentivando e organizando a participapao dos jovens do Partido Verde nos processos de politicas publicas para juventude, em todas as instancias de poder. Art. 75 - Compete a secretaria da Mulher: I - Proper, criar e manter programas de promopao e difusao da participapao politica das mulheres; II - Planejar, organizar e executar atividades que busquem aprimorar a organizapao e a participapao feminina no Partido. Art. 76 - Compete ao (a) secretario (a) de Mobilizapao: I - formular, promover e realizar apOes de mobilizapao, buscando dar maior visibilidade ao Partido Verde; II - promover o intercambio de tPcnicas e metodologias de mobilizapao e eventos; III - orientar e apoiar apOes de mobilizapao e eventos nas campanhas eleitorais, dando suporte as candidaturas Verdes, nas eleipOes proporcionais e majoritdrias. Art 77- Compete ao (a) secretario (a) de Direitos Humanos e Diversidade:"
PV,fundo_partidario_programas_mulheres_5pct,34,Estatutos/10_PV/001_Estatuto_do_Partido_de_21_7_2022_PDF.pdf,Estatutos/_analise_notion/PV_estatuto_atual.txt,"§ 1° - A Comissao Executiva Nacional, ao receber do Tribunal Superior Eleitoral as cotas do Fundo Partidario destinadas a Direpao Nacional do Partido, dar-lhes-a a seguinte aplicapao e distribuipao: c) 25% (vinte e cinco por cento) serao destinados as instancias partidarias estaduais, que farao a devida prestapao de contas nos termos da lei e das disposipoes deste Estatuto; d) 25% (vinte e cinco por cento) para a Executiva Nacional a serem utilizados na administrapao partidaria na forma dos incisos I, II e III deste artigo. e) 5% (cinco por cento) na criapao e manutenpao de programas de promopao e difusao da participapao politica das mulheres na forma da Lei 12.034/2009; § 2° - Os repasses das cotas do Fundo Partidario deverao ser feitos dentro do prazo maximo de 30 (trinta) dias do seu recebimento. § 3° - As instancias estaduais que nao cumprirem o disposto no artigo 99 terao o repasse das cotas do Fundo Partidario suspenso. § 4° - As instancias estaduais que deixarem de prestar contas a Justipa Eleitoral, bem como aquelas que tiverem contas rejeitadas terao o repasse das cotas do Fundo Partidario suspenso. 1 5 IV - na criapao e manutenpao da Fundapao Verde Herbert Daniel, sendo esta aplicapao de, no minimo, 20%"
AVANTE,orgao_movimento_mulheres_ou_violencia_politica,4,Estatutos/11_AVANTE/001_Estatuto_do_Partido_de_23_7_2022_PDF.pdf,Estatutos/_analise_notion/AVANTE_estatuto_atual.txt,"TE é simbolizado pelo próprio nome, transformado em logomarca que convida à ação, desarma a inércia e destaca o aspecto coletivo como força social imprescindível para a realização das mudanças necessárias ao Pais, tendo como cores da marca o laranja e o azul ciano, composto por uma seta como ícone que evoca o movimento de subida em substituição a letra A no nome, acrescido do número 70 (setenta). CAPÍTULO Ill Prevenção e Combate a Violência Política de Gênero Art. 52 - 0 AVANTE garante os direitos de participação política da mulher, sendo vedadas a discriminação e a desigualdade de tratamento em virtude de gênero ou de raça no acesso as instâncias de representação política e no exercício de funções, tanto no ambiente interno da agremiação quanto externo. Art. 62 - É assegurado aos filiados o direito à apuração perante os órgão internos competentes, resguardando o sigilo das declarações prestadas. §12 Considera-se violência política contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos politicos da mulher. §29 Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exer"
