partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PT,conta_bancaria_especifica_mencionada,37,Estatutos/03_PT/001_Estatuto_do_Partido_de_20_7_2022_PDF.pdf,Estatutos/_analise_notion/PT_estatuto_atual_ocr.txt,"rio ou Comitê Eleitoral, Art. 165. Os candidatos e candidatas deverão, para apresentação da respectiva prestação de contas, observar as normas estabelecidas neste Estatuto, devendo, ainda, atender às exigências contidas na Lei Eleitoral e nas Resoluções do Tribunal Superior Eleitoral. §1%: Na entrega da documentação para o registro da respectiva candidatura, deverá o candidato e a candidata comunicar à instância partidária correspondente o número da conta bancária a ser obrigatoriamente aberta em seu próprio nome para a movimentação financeira de sua campanha eleitoral, exceto nos municípios com menos de 20.000 (vinte mil) eleitores ou onde não haja agência bancária. §2%: O candidato ou candidata proporcional deverá efetuar os gastos de campanha em seu respectivo nome, assumindo individualmente eventuais dividas dal decorrentes. é; | 36"
PT,conta_bancaria_especifica_mencionada,39,Estatutos/03_PT/001_Estatuto_do_Partido_de_20_7_2022_PDF.pdf,Estatutos/_analise_notion/PT_estatuto_atual_ocr.txt,"000 199649 62%; Dessa decisão caberá recurso, no prazo de 10 (dez) dias da notificação, à Comissão Executiva da instância superior com efeito suspensivo, devendo ser julgado na reunião imediatamente subsequente. &3º; Da decisão da Comissão Executiva superior que deliberar pela expulsão do candidato, ou da candidata, dos quadros de filiados e filiadas do Partido, a Comissão Executiva da instância inferior correspondente será imediatamente comunicada para que adote as providências junto à Justiça Eleitoral com vistas ac cancelamento de registro da respectiva candidatura, nos termos do disposto na Lei Eleitoral, 44º; Para efeito do disposto no p"
PCdoB,reserva_cota_mulheres_direcao,11,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"q raso OF Q en PCdoB oars Possoas Jurídicas ESTATUTO DO PARTIDO COMUNISTA DO BRASIL Parágrafo 5º — As Plenárias são reuniões consultivas dos(as) filiados(as) e militantes em nivel municipal ou local (distrital), convocadas pelos Comitês respectivos, para debater e difundir as orientações do Partido, e mobilizar o coletivo partidário. Parágrafo 6º - Os Comitês podem organizar Coletivos, por decisão destes, para membros do Partido que atuem em áreas específicas afins, como forma de aproveitar seu saber e experiência na elaboração e implementação da orientação partidária. Parágrafo 7º — Poderão ainda ser convocados seminários, reuniões setoriais"
PCdoB,reserva_cota_mulheres_direcao,29,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"TE lcio da Brentin DF Q da Prolocaio e Registro Pe d B 165673 0 Peosoas Juridicae ESTATUTO DO PARTIDO COMUNISTA DO BRASIL das mulheres, dos(as) negros(as), dos(as) indigenas, das pessoas com deficiéncia e também os movimentos culturais, artísticos, de defesa ambiental, de liberdade de orientação sexual, de promoção dos direitos humanos, de aposentados, de-crianças e adolescentes, de minorias oprimidas e discriminadas, pela paz e pela solidariedade internacional entre os povos. O PCdoB organiza mulheres e homens na luta contra a discriminação e a opressão por identidade de gênero e orientação sexual, e esta luta é parte do combate pela justiça"
PCdoB,reserva_cota_mulheres_direcao,30,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"ncia e preconceito contra as mulheres; estimula a participação nas entidades comprometidas com esta causa; e proporciona a preparação e formação de suas militantes e quadros, definindo políticas de ampliação da sua participação nas diversas instâncias partidárias, e nos seus cursos de formação. Parágrafo 1º — Será realizado um processo efetivo para atingir a participação paritária de mulheres e homens nos Comitês partidários e nos seus respectivos órgãos de direção, como Comissão Política e Comissão Executiva, assim como na lista de delegados(as) às Conferências e aos Congressos, nos termos do Regimento partidário, e será garantida a eleição de no mínimo 30% (trinta por cento) de cada gênero, a ser regulamentada no Regimento do Partido. Parágrafo 2º — O Partido deve investir anualmente um percentual dos recursos recebidos do Fundo Partidá"
PCdoB,reserva_cota_mulheres_direcao,30,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"ção da sua participação nas diversas instâncias partidárias, e nos seus cursos de formação. Parágrafo 1º — Será realizado um processo efetivo para atingir a participação paritária de mulheres e homens nos Comitês partidários e nos seus respectivos órgãos de direção, como Comissão Política e Comissão Executiva, assim como na lista de delegados(as) às Conferências e aos Congressos, nos termos do Regimento partidário, e será garantida a eleição de no mínimo 30% (trinta por cento) de cada gênero, a ser regulamentada no Regimento do Partido. Parágrafo 2º — O Partido deve investir anualmente um percentual dos recursos recebidos do Fundo Partidário, conforme previsto em lei, para a criação e manutenção de programas de promoção da emancipação e da participação política das mulheres. ARTIGO 54 O Comité Central convocará periodicamente uma Conferên"
PCdoB,orgao_movimento_mulheres_ou_violencia_politica,29,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"TE lcio da Brentin DF Q da Prolocaio e Registro Pe d B 165673 0 Peosoas Juridicae ESTATUTO DO PARTIDO COMUNISTA DO BRASIL das mulheres, dos(as) negros(as), dos(as) indigenas, das pessoas com deficiéncia e também os movimentos culturais, artísticos, de defesa ambiental, de liberdade de orientação sexual, de promoção dos direitos humanos, de aposentados, de-crianças e adolescentes, de minorias oprimidas e discriminadas, pela paz e pela solidariedade internacional entre os povos. O PCdoB organiza mulheres e homens na luta contra a discriminação e a opressão por identidade de gênero e orientação sexual, e esta luta é parte do combate pela justiça social e pela emancipação humana. O Partido combate tendências corporativistas e articula a prática desses diversos movimentos com a luta política e as causas democráticas e progressistas em geral, c"
PCdoB,orgao_movimento_mulheres_ou_violencia_politica,30,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"A aE. PldoB 165673 Possoas Jurídicos — ESTATUTO DO PARTIDO COMUNISTA DO BRASIL O PARTIDO E OS(AS) TRABALHADORES (AS) ARTIGO 52 O Partido prioriza a ação e estruturação entre os(as) trabalhadores(as), atuando em seus movimentos e organizações de massa de todo tipo, desde o interior das empresas até os sindicatos e centrais sindicais, esforçando-se por difundir suas plataformas de ação e para fortalecê-los, ao mesmo tempo respeitando sua autonomia orgânica. O PARTIDO E AS MULHERES ARTIGO 53 A luta contra a discriminação das mulheres tem prioridade na atuação do Partido e em sua vida interna. O Partido promove a luta pela emancipação das mulheres, pela igualdade de direitos entre gêneros, e combate a todas as formas de violência e preconceito contra as mulheres; estimula a participação nas entidades comprometidas com esta causa; e proporcion"
PCdoB,orgao_movimento_mulheres_ou_violencia_politica,31,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"Q opcao Repasse PCdoB td 0 Poosoas Juridicas ESTATUTO DO PARTIDO COMUNISTA DO BRASIL uma e outra Conferência. O Partido estimulará a constituição de Fóruns Estaduais e Municipais de Emancipação das Mulheres. O PARTIDO E A JUVENTUDE ARTIGO 56 O Partido apoia e participa da luta da juventude brasileira, defendendo seus interesses e direitos, lutando pela concretização das suas aspirações, estimulando o desenvolvimento do movimento e da luta juvenis, contribuindo para a dinamização e o fortalecimento político, ideológico e orgânico da União da Juventude Socialista (UJS). Todo(a) jovem comunista atua na UJS até completar 25 (vinte e cinco) anos d"
PCdoB,fundo_partidario_programas_mulheres_5pct,30,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"de mulheres e homens nos Comitês partidários e nos seus respectivos órgãos de direção, como Comissão Política e Comissão Executiva, assim como na lista de delegados(as) às Conferências e aos Congressos, nos termos do Regimento partidário, e será garantida a eleição de no mínimo 30% (trinta por cento) de cada gênero, a ser regulamentada no Regimento do Partido. Parágrafo 2º — O Partido deve investir anualmente um percentual dos recursos recebidos do Fundo Partidário, conforme previsto em lei, para a criação e manutenção de programas de promoção da emancipação e da participação política das mulheres. ARTIGO 54 O Comité Central convocará periodicamente uma Conferência Nacional sobre a Emancipação das Mulheres para elaborar e implementar políticas sob a ótica de gênero, consoante com as demandas da emancipação das mulheres e sua participação"
PCdoB,fundo_partidario_programas_mulheres_5pct,30,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"omo Comissão Política e Comissão Executiva, assim como na lista de delegados(as) às Conferências e aos Congressos, nos termos do Regimento partidário, e será garantida a eleição de no mínimo 30% (trinta por cento) de cada gênero, a ser regulamentada no Regimento do Partido. Parágrafo 2º — O Partido deve investir anualmente um percentual dos recursos recebidos do Fundo Partidário, conforme previsto em lei, para a criação e manutenção de programas de promoção da emancipação e da participação política das mulheres. ARTIGO 54 O Comité Central convocará periodicamente uma Conferência Nacional sobre a Emancipação das Mulheres para elaborar e implementar políticas sob a ótica de gênero, consoante com as demandas da emancipação das mulheres e sua participação na luta transformadora, bem como na vida partidária. ARTIGO 55 A Conferência Nacional do"
PCdoB,fundo_partidario_programas_mulheres_5pct,35,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"adas, nacionais e internacionais, de acordo com a legislação vigente no Brasil; Vil — editar publicações, programas de TV, vídeo, cine, Internet, áudio e outros meios necessários para implementar a divulgação dos ideais partidários e as atividades de formação teórico-política. Parágrafo 1º — Além de outras medidas que possa adotar, o Comité Central destinará à Fundação Maurício Grabois, anualmente, um percentual dos recursos financeiros recebidos do Fundo Partidário, conforme previsto em lei. Parágrafo 2º - O Comitê Central indica os membros do Partido para atuarem na direção da FMG, respeitados os termos do Estatuto próprio da entidade. Parágrafo 3º - Os Comitês Estaduais podem propor a criação de seções da Fundação Maurício Grabois, nos termos do Estatuto próprio da entidade ARTIGO 65 A Escola Nacional João Amazonas é o instrumento de p"
PCdoB,conta_bancaria_especifica_mencionada,36,Estatutos/04_PCdoB/001_Estatuto_do_Partido_de_17_10_2021_PDF_aprovado_em_24_02_2022.pdf,Estatutos/_analise_notion/PCdoB_estatuto_atual_ocr.txt,"Q MORSE Regio PCdoB 165673 Pessoas Juridicae ESTATUTO DO PARTIDO COMUNISTA DO BRASIL CAPITULO XIV PATRIMÔNIO, ADMINISTRAÇÃO E FINANÇAS ARTIGO 66 Constituem patrimônio do Partido os direitos e as obrigações que adquirir, bem como todos os valores, renda patrimonial, bens móveis e imóveis adquiridos com recursos próprios, por doações, legados ou por outras formas permitidas em lei. ARTIGO 67 Constituem as receitas financeiras partidárias: I— os recursos arrecadados com a contribuição regular de filiados(as) e militantes, nos termos do a Artigo 9°; Il — as contribuições voluntárias, regulares ou esporádicas, de membros ou simpatizantes, eleitore"
PSDB,reserva_cota_mulheres_direcao,2,Estatutos/06_PSDB/001_Estatuto_do_Partido_de_5_6_2025_PDF_aprovado_em_7_10_2025.pdf,Estatutos/_analise_notion/PSDB_estatuto_atual_ocr.txt,"v a ESTATUTO DO PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA — PSDB (Com as alterações aprovadas pela Convenção Nacional do Partido da Social Democracia Brasileira - PSDB, realizada no dia 05 de junho de 2026, em Brasília, Distrito Federal.) TÍTULO I Do Partido, dos Objetivos e dos Filiados CAPÍTULO I Da Duração, da Sede e do Foro Art. 1º. O Partido da Social Democracia Brasileira - PSDB, pessoa jurídica de direito privado, com sede e foro em Brasília, Capital Federal, com duração indeterminada e atuação em âmbito nacional, reger-se-á por este Estatuto, definidor de sua estrutura, organização e funcionamento, nos termos do art. 17, da Constituição"
PSDB,reserva_cota_mulheres_direcao,5,Estatutos/06_PSDB/001_Estatuto_do_Partido_de_5_6_2025_PDF_aprovado_em_7_10_2025.pdf,Estatutos/_analise_notion/PSDB_estatuto_atual_ocr.txt,"iões, denunciar irregularidades ou defender-se de acusações ou punições; Ill - votar e ser votado para os órgãos do Partido; IV- lutar contra as violações da democracia partidária, dos princípios programáticos e das normas estatutárias; V ser tratado com urbanidade e ter respeitadas sua situação socioeconômica, identidade de gênero, cor, raça, religião, idade, estado civil e capacidade civil. § 1º. Somente poderá votar e ser votado o filiado que contar, no mínimo, 6 (seis) meses de filiação. § 2°. O prazo a que se refere o § 1º fica também reduzido para o mínimo de 30 (trinta) dias quando se tratar de filiação de titulares de mandatos eletivos ou de personalidades de notória expressão política, assim reconhecida pela Comissão Executiva imediatamente superior, assegurados todos os direitos de filiado. § 3º. Nenhum cidadão poderá ser escolh"
PSDB,reserva_cota_mulheres_direcao,5,Estatutos/06_PSDB/001_Estatuto_do_Partido_de_5_6_2025_PDF_aprovado_em_7_10_2025.pdf,Estatutos/_analise_notion/PSDB_estatuto_atual_ocr.txt,"para os órgãos do Partido; IV- lutar contra as violações da democracia partidária, dos princípios programáticos e das normas estatutárias; V ser tratado com urbanidade e ter respeitadas sua situação socioeconômica, identidade de gênero, cor, raça, religião, idade, estado civil e capacidade civil. § 1º. Somente poderá votar e ser votado o filiado que contar, no mínimo, 6 (seis) meses de filiação. § 2°. O prazo a que se refere o § 1º fica também reduzido para o mínimo de 30 (trinta) dias quando se tratar de filiação de titulares de mandatos eletivos ou de personalidades de notória expressão política, assim reconhecida pela Comissão Executiva imediatamente superior, assegurados todos os direitos de filiado. § 3º. Nenhum cidadão poderá ser escolhido como candidato do Partido a qualquer cargo eletivo se não estiver filiado há, no mínimo, 6 (se"
