"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"217","217","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E","estrutura","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E","","Art. 48","","","","","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E
Tipo: estrutura
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E
Páginas: 1296-1296
CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E","capitulo; sistema; inspecoes; provimento; fevereiro","True","371","92"
"218","218","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > CORREIÇÕES DA JUSTIÇA ELEITORAL","estrutura","CORREIÇÕES DA JUSTIÇA ELEITORAL","","Art. 48","","","","","CORREIÇÕES DA JUSTIÇA ELEITORAL","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: CORREIÇÕES DA JUSTIÇA ELEITORAL
Tipo: estrutura
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > CORREIÇÕES DA JUSTIÇA ELEITORAL
Páginas: 1296-1296
CORREIÇÕES DA JUSTIÇA ELEITORAL","CORREIÇÕES DA JUSTIÇA ELEITORAL","correicoes; justica; eleitoral; provimento; fevereiro; capitulo; sistema; inspecoes","True","389","97"
"219","219","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","estrutura","(SINCO)","","Art. 48","","","","","(SINCO) Seção I Do funcionamento do SInCo","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: (SINCO)
Tipo: estrutura
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Páginas: 1296-1296
(SINCO) Seção I Do funcionamento do SInCo","(SINCO) Seção I Do funcionamento do SInCo","sinco; provimento; fevereiro; capitulo; sistema; inspecoes; secao; funcionamento","True","351","87"
"220","220","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1296","1296","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","artigo","Art. 49","","Art. 49","","","","","Art. 49. O SInCo será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de inspeção, autoinspeção e correição.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 49
Tipo: artigo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Páginas: 1296-1296
Art. 49. O SInCo será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de inspeção, autoinspeção e correição.","Art. 49. O SInCo será utilizado como ferramenta de execução e base de registro dos trabalhos relativos aos procedimentos de inspeção, autoinspeção e correição.","sinco; provimento; fevereiro; capitulo; sistema; inspecoes; sera; utilizado; ferramenta; execucao","True","466","116"
"221","221","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","paragrafo","Art. 49, Parágrafo único","Art. 49","Art. 49","Parágrafo único","","","","Parágrafo único. Todos os procedimentos de natureza correcional serão realizados mediante a utilização de roteiros no SInCo, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 49, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 49
Páginas: 1297-1297
Parágrafo único. Todos os procedimentos de natureza correcional serão realizados mediante a utilização de roteiros no SInCo, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.","Parágrafo único. Todos os procedimentos de natureza correcional serão realizados mediante a utilização de roteiros no SInCo, em cujo banco de dados permanecerão arquivados para efeito de documentação e consulta.","sinco; paragrafo; unico; provimento; fevereiro; capitulo; sistema; inspecoes; todos; procedimentos","True","563","140"
"222","222","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","artigo","Art. 50","","Art. 50","","","","","Art. 50. A Corregedoria-Geral elaborará roteiros de procedimentos de inspeção para serem executados nos Tribunais Regionais e de autoinspeção anual e inspeção de ciclo para serem executados nas zonas eleitorais, estruturados por categorias, subdivididas em grupos e quesitos e reunidos pelo grau de afinidade e conveniência.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 50
Tipo: artigo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Páginas: 1297-1297
Art. 50. A Corregedoria-Geral elaborará roteiros de procedimentos de inspeção para serem executados nos Tribunais Regionais e de autoinspeção anual e inspeção de ciclo para serem executados nas zonas eleitorais, estruturados por categorias, subdivididas em grupos e quesitos e reunidos pelo grau de afinidade e conveniência.","Art. 50. A Corregedoria-Geral elaborará roteiros de procedimentos de inspeção para serem executados nos Tribunais Regionais e de autoinspeção anual e inspeção de ciclo para serem executados nas zonas eleitorais, estruturados por...","inspecao; serem; executados; provimento; fevereiro; capitulo; sistema; inspecoes; sinco; corregedoria","True","631","157"
"223","223","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","artigo","Art. 51","","Art. 51","","","","","Art. 51. Os roteiros de procedimentos de inspeção, de autoinspeção inicial e final e de correição serão de livre confecção pela autoridade executora e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro padrão homologado pela Corregedoria-Geral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 51
Tipo: artigo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Páginas: 1297-1297
Art. 51. Os roteiros de procedimentos de inspeção, de autoinspeção inicial e final e de correição serão de livre confecção pela autoridade executora e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro padrão homologado pela Corregedoria-Geral.","Art. 51. Os roteiros de procedimentos de inspeção, de autoinspeção inicial e final e de correição serão de livre confecção pela autoridade executora e poderão ser compostos por categorias, grupos ou quesitos constantes do roteiro padrão...","provimento; fevereiro; capitulo; sistema; inspecoes; sinco; roteiros; procedimentos; inspecao; autoinspecao","True","579","144"
"224","224","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","artigo","Art. 52","","Art. 52","","","","","Art. 52. As respostas aos quesitos do roteiro destinado às autoinspeções anuais e inspeções de ciclo serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52
Tipo: artigo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Páginas: 1297-1297
Art. 52. As respostas aos quesitos do roteiro destinado às autoinspeções anuais e inspeções de ciclo serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”, podendo a Corregedoria-Geral adotar outro tipo de resposta, de acordo com a necessidade.","Art. 52. As respostas aos quesitos do roteiro destinado às autoinspeções anuais e inspeções de ciclo serão do tipo quantitativo ou múltipla escolha, apresentadas como “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica”...","inspecoes; tipo; conforme; provimento; fevereiro; capitulo; sistema; sinco; respostas; quesitos","True","633","158"
"225","225","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","paragrafo","Art. 52, §1º","Art. 52","Art. 52","§1º","","","","§ 1º Para cada quesito, haverá um campo de observação, em que poderão ser descritas circunstâncias peculiares indispensáveis à sua apreciação, visando a subsidiar a adoção de medidas saneadoras ou ações de melhoria.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 52
Páginas: 1297-1297
§ 1º Para cada quesito, haverá um campo de observação, em que poderão ser descritas circunstâncias peculiares indispensáveis à sua apreciação, visando a subsidiar a adoção de medidas saneadoras ou ações de melhoria.","§ 1º Para cada quesito, haverá um campo de observação, em que poderão ser descritas circunstâncias peculiares indispensáveis à sua apreciação, visando a subsidiar a adoção de medidas saneadoras ou ações de melhoria.","provimento; fevereiro; capitulo; sistema; inspecoes; sinco; cada; quesito; havera; campo","True","555","138"
"226","226","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","paragrafo","Art. 52, §2º","Art. 52","Art. 52","§2º","","","","§ 2º Selecionados os tipos de respostas “exige aperfeiçoamento” e “não conforme”, o campo de observação do respectivo quesito deverá ser preenchido obrigatoriamente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 52
Páginas: 1297-1297
§ 2º Selecionados os tipos de respostas “exige aperfeiçoamento” e “não conforme”, o campo de observação do respectivo quesito deverá ser preenchido obrigatoriamente.","§ 2º Selecionados os tipos de respostas “exige aperfeiçoamento” e “não conforme”, o campo de observação do respectivo quesito deverá ser preenchido obrigatoriamente.","provimento; fevereiro; capitulo; sistema; inspecoes; sinco; selecionados; tipos; respostas; exige","True","505","126"
"227","227","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","paragrafo","Art. 52, §3º","Art. 52","Art. 52","§3º","","","","§ 3º As respostas “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica” serão atribuídas aos quesitos, considerando as seguintes inferências:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52, §3º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 52
Páginas: 1297-1297
§ 3º As respostas “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica” serão atribuídas aos quesitos, considerando as seguintes inferências:","§ 3º As respostas “conforme”, “não conforme”, “exige aperfeiçoamento” e “não se aplica” serão atribuídas aos quesitos, considerando as seguintes inferências:","conforme; provimento; fevereiro; capitulo; sistema; inspecoes; sinco; respostas; exige; aperfeicoamento","True","497","124"
"228","228","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","inciso","Art. 52, §3º, I","Art. 52, §3º","Art. 52","§3º","I","","","I - conforme: quando a rotina observada estiver em conformidade com a situação desejada ou previamente definida;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52, §3º, I
Tipo: inciso
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 52, §3º
Páginas: 1297-1297
I - conforme: quando a rotina observada estiver em conformidade com a situação desejada ou previamente definida;","I - conforme: quando a rotina observada estiver em conformidade com a situação desejada ou previamente definida;","provimento; fevereiro; capitulo; sistema; inspecoes; sinco; conforme; quando; rotina; observada","True","457","114"
"229","229","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1297","1297","CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)","inciso","Art. 52, §3º, II","Art. 52, §3º","Art. 52","§3º","II","","","II - não conforme: quando a rotina observada não estiver em conformidade com a situação desejada ou previamente definida;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 52, §3º, II
Tipo: inciso
Hierarquia: CAPÍTULO IV - DO SISTEMA DE INSPEÇÕES E > (SINCO)
Dispositivo pai: Art. 52, §3º
Páginas: 1297-1297
II - não conforme: quando a rotina observada não estiver em conformidade com a situação desejada ou previamente definida;","II - não conforme: quando a rotina observada não estiver em conformidade com a situação desejada ou previamente definida;","provimento; fevereiro; capitulo; sistema; inspecoes; sinco; conforme; quando; rotina; observada","True","467","116"
