ata_id,ano,data_sessao,tipo,num,titulo,be_n,be_data,arquivo,origem,pag_ini,pag_fim,pngs,ocr_txt,dificuldade,no_ensaio,status,confianca,transcricao,parecer,fidelidade
1932-11-03-x0-99272-p9,1932,1932-11-03,,38,"38ª SESSÃO, EM 3 DE NOVEMBRO DE 1932",98,1933-05-24,1933-05-24 - BE n098 [99272].pdf,BEs 1933\MAIO\24\99272\00000029.pdf,9,10,_paginas\99272\p009.png;_paginas\99272\p010.png,_ocr\1932-11-03-x0-99272-p9.txt,facil,0,regional,alta,1932\1932-11-03-x0-99272-p9.md,,
1932-11-04-x0-99272-p9,1932,1932-11-04,,37,"37ª SESSÃO, EM 4 DE NOVEMBRO DE 1932",98,1933-05-24,1933-05-24 - BE n098 [99272].pdf,BEs 1933\MAIO\24\99272\00000029.pdf,9,10,_paginas\99272\p009.png;_paginas\99272\p010.png,_ocr\1932-11-04-x0-99272-p9.txt,facil,0,regional,alta,1932\1932-11-04-x0-99272-p9.md,,
1932-11-05-o0-99175-p2,1932,1932-11-05,ordinaria,24,"24ª SESSÃO ORDINÁRIA, EM 5 DE NOVEMBRO DE 1932",,1932-12-03,1932-12-03 - BE [99175].pdf,BEs 1932\DEZEMBRO\03\99175\00000028.pdf,2,4,_paginas\99175\p002.png;_paginas\99175\p003.png;_paginas\99175\p004.png,_ocr\1932-11-05-o0-99175-p2.txt,facil,0,duplicada,alta,1932\1932-11-05-o0-99175-p2.md,,
1932-11-05-o24-99175-p2,1932,1932-11-05,ordinaria,24,"24ª SESSÃO ORDINÁRIA, EM 5 DE NOVEMBRO DE 1932",,1932-12-03,1932-12-03 - BE [99175].pdf,BEs 1932\DEZEMBRO\03\99175\00000028.pdf,2,4,_paginas\99175\p002.png;_paginas\99175\p003.png;_paginas\99175\p004.png,_ocr\1932-11-05-o24-99175-p2.txt,facil,1,transcrita,alta,1932\1932-11-05-o24-99175-p2.md,,
1932-11-11-x39-99272-p10,1932,1932-11-11,,39,"39ª SESSÃO, EM 11 DE NOVEMBRO DE 1932",98,1933-05-24,1933-05-24 - BE n098 [99272].pdf,BEs 1933\MAIO\24\99272\00000029.pdf,10,12,_paginas\99272\p010.png;_paginas\99272\p011.png;_paginas\99272\p012.png,_ocr\1932-11-11-x39-99272-p10.txt,facil,0,regional,alta,1932\1932-11-11-x39-99272-p10.md,,
1932-11-12-o25-99176-p2,1932,1932-11-12,ordinaria,25,"25ª SESSÃO ORDINÁRIA, EM 12 DE NOVEMBRO DE 1932",296,1932-12-07,1932-12-07 - BE n296 [99176].pdf,BEs 1932\DEZEMBRO\07\99176\00000029.pdf,2,4,_paginas\99176\p002.png;_paginas\99176\p003.png;_paginas\99176\p004.png,_ocr\1932-11-12-o25-99176-p2.txt,facil,1,transcrita,alta,1932\1932-11-12-o25-99176-p2.md,,
1932-11-16-x40-99273-p19,1932,1932-11-16,,40,"40ª SESSÃO, EM 16 DE NOVEMBRO DE 1932 (TRIBUNAL REGIONAL DE JUSTIÇA ELEITORAL DO DISTRITO FEDERAL)",99,1933-05-27,1933-05-27 - BE n099 [99273].pdf,BEs 1933\MAIO\27\99273\00000030.pdf,19,20,_paginas\99273\p019.png;_paginas\99273\p020.png,_ocr\1932-11-16-x40-99273-p19.txt,facil,0,regional,alta,1932\1932-11-16-x40-99273-p19.md,,
1932-11-18-x41-99273-p19,1932,1932-11-18,,41,"41ª SESSÃO, EM 18 DE NOVEMBRO DE 1932 (TRIBUNAL REGIONAL DE JUSTIÇA ELEITORAL DO DISTRITO FEDERAL)",99,1933-05-27,1933-05-27 - BE n099 [99273].pdf,BEs 1933\MAIO\27\99273\00000030.pdf,19,20,_paginas\99273\p019.png;_paginas\99273\p020.png,_ocr\1932-11-18-x41-99273-p19.txt,facil,0,regional,alta,1932\1932-11-18-x41-99273-p19.md,,
1932-11-19-x0-99180-p2,1932,1932-11-19,ordinaria,26,"26ª SESSÃO ORDINÁRIA, EM 19 DE NOVEMBRO DE 1932",33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,2,3,_paginas\99180\p002.png;_paginas\99180\p003.png,_ocr\1932-11-19-x0-99180-p2.txt,facil,0,duplicada,alta,1932\1932-11-19-x0-99180-p2.md,,
1932-11-19-o26-99180-p2,1932,1932-11-19,ordinaria,26,"26ª SESSÃO ORDINÁRIA, EM 19 DE NOVEMBRO DE 1932",33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,2,3,_paginas\99180\p002.png;_paginas\99180\p003.png,_ocr\1932-11-19-o26-99180-p2.txt,facil,1,transcrita,alta,1932\1932-11-19-o26-99180-p2.md,,
1932-11-21-x0-99180-p2,1932,1932-11-21,extraordinaria,13,SESSÃO DE 21 DE NOVEMBRO DE 1932,33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,2,3,_paginas\99180\p002.png;_paginas\99180\p003.png,_ocr\1932-11-21-x0-99180-p2.txt,facil,0,duplicada,alta,1932\1932-11-21-x0-99180-p2.md,,
1932-11-21-e0-99180-p3,1932,1932-11-21,extraordinaria,13,"13ª SESSÃO EXTRAORDINÁRIA, EM 21 DE NOVEMBRO DE 1932",33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,3,5,_paginas\99180\p003.png;_paginas\99180\p004.png;_paginas\99180\p005.png,_ocr\1932-11-21-e0-99180-p3.txt,facil,0,transcrita,alta,1932\1932-11-21-e0-99180-p3.md,,
1932-11-22-x42-99273-p20,1932,1932-11-22,,42,"42ª SESSÃO, EM 22 DE NOVEMBRO DE 1932",99,1933-05-27,1933-05-27 - BE n099 [99273].pdf,BEs 1933\MAIO\27\99273\00000030.pdf,20,22,_paginas\99273\p020.png;_paginas\99273\p021.png;_paginas\99273\p022.png,_ocr\1932-11-22-x42-99273-p20.txt,facil,0,regional,alta,1932\1932-11-22-x42-99273-p20.md,,
1932-11-24-x0-99180-p2,1932,1932-11-24,extraordinaria,14,SESSÃO DE 24 DE NOVEMBRO DE 1932,33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,2,3,_paginas\99180\p002.png;_paginas\99180\p003.png,_ocr\1932-11-24-x0-99180-p2.txt,facil,0,duplicada,alta,1932\1932-11-24-x0-99180-p2.md,,
1932-11-24-e0-99180-p3,1932,1932-11-24,extraordinaria,14,"14ª SESSÃO EXTRAORDINÁRIA, EM 24 DE NOVEMBRO DE 1932",33,1932-12-21,1932-12-21 - BE n033 [99180].pdf,BEs 1932\DEZEMBRO\21\99180\00000033.pdf,3,5,_paginas\99180\p003.png;_paginas\99180\p004.png;_paginas\99180\p005.png,_ocr\1932-11-24-e0-99180-p3.txt,facil,0,final,alta,1932\1932-11-24-e0-99180-p3.md,1932\1932-11-24-e0-99180-p3.parecer.json,9.5
1932-11-26-x0-99181-p2,1932,1932-11-26,ordinaria,27,SESSÃO DE 26 DE NOVEMBRO DE 1932,34,1932-12-24,1932-12-24 - BE n034 [99181].pdf,BEs 1932\DEZEMBRO\24\99181\00000034.pdf,2,4,_paginas\99181\p002.png;_paginas\99181\p003.png;_paginas\99181\p004.png,_ocr\1932-11-26-x0-99181-p2.txt,facil,0,duplicada,alta,1932\1932-11-26-x0-99181-p2.md,,
1932-11-26-o27-99181-p2,1932,1932-11-26,ordinaria,27,"27ª SESSÃO ORDINÁRIA, EM 26 DE NOVEMBRO DE 1932",34,1932-12-24,1932-12-24 - BE n034 [99181].pdf,BEs 1932\DEZEMBRO\24\99181\00000034.pdf,2,4,_paginas\99181\p002.png;_paginas\99181\p003.png;_paginas\99181\p004.png,_ocr\1932-11-26-o27-99181-p2.txt,facil,1,revisada,alta,1932\1932-11-26-o27-99181-p2.md,1932\1932-11-26-o27-99181-p2.parecer.json,10
1932-12-03-x28-99183-p2,1932,1932-12-03,ordinaria,28,"28ª SESSÃO ORDINÁRIA, EM 3 DE DEZEMBRO DE 1932",1,1933-01-02,1933-01-02 - BE n001 [99183].pdf,BEs 1933\JANEIRO\02\99183\00000001.pdf,2,3,_paginas\99183\p002.png;_paginas\99183\p003.png,_ocr\1932-12-03-x28-99183-p2.txt,facil,0,transcrita,alta,1932\1932-12-03-x28-99183-p2.md,,
1932-12-07-e15-99183-p3,1932,1932-12-07,extraordinaria,15,"15ª SESSÃO EXTRAORDINÁRIA, EM 7 DE DEZEMBRO DE 1932",1,1933-01-02,1933-01-02 - BE n001 [99183].pdf,BEs 1933\JANEIRO\02\99183\00000001.pdf,3,4,_paginas\99183\p003.png;_paginas\99183\p004.png,_ocr\1932-12-07-e15-99183-p3.txt,facil,1,transcrita,alta,1932\1932-12-07-e15-99183-p3.md,,
1932-12-09-o29-99183-p4,1932,1932-12-09,ordinaria,29,"29ª SESSÃO ORDINÁRIA, EM 9 DE DEZEMBRO DE 1932",1,1933-01-02,1933-01-02 - BE n001 [99183].pdf,BEs 1933\JANEIRO\02\99183\00000001.pdf,4,5,_paginas\99183\p004.png;_paginas\99183\p005.png,_ocr\1932-12-09-o29-99183-p4.txt,facil,1,transcrita,alta,1932\1932-12-09-o29-99183-p4.md,,
1932-12-13-o30-99183-p5,1932,1932-12-13,ordinaria,30,"30ª SESSÃO ORDINÁRIA, EM 13 DE DEZEMBRO DE 1932",1,1933-01-02,1933-01-02 - BE n001 [99183].pdf,BEs 1933\JANEIRO\02\99183\00000001.pdf,5,7,_paginas\99183\p005.png;_paginas\99183\p006.png;_paginas\99183\p007.png,_ocr\1932-12-13-o30-99183-p5.txt,facil,1,transcrita,alta,1932\1932-12-13-o30-99183-p5.md,,
1932-12-16-o31-99184-p2,1932,1932-12-16,ordinaria,31,"31ª SESSÃO ORDINÁRIA, EM 16 DE DEZEMBRO DE 1932",2,1933-01-04,1933-01-04 - BE n002 [99184].pdf,BEs 1933\JANEIRO\04\99184\00000002.pdf,2,4,_paginas\99184\p002.png;_paginas\99184\p003.png;_paginas\99184\p004.png,_ocr\1932-12-16-o31-99184-p2.txt,facil,1,transcrita,alta,1932\1932-12-16-o31-99184-p2.md,,
1932-12-20-o32-99185-p2,1932,1932-12-20,ordinaria,32,"ATA DA 32ª SESSÃO ORDINÁRIA, EM 20 DE DEZEMBRO DE 1932",3,1933-01-07,1933-01-07 - BE n003 [99185].pdf,BEs 1933\JANEIRO\07\99185\00000003.pdf,2,4,_paginas\99185\p002.png;_paginas\99185\p003.png;_paginas\99185\p004.png,_ocr\1932-12-20-o32-99185-p2.txt,facil,1,transcrita,alta,1932\1932-12-20-o32-99185-p2.md,,
1932-12-23-o0-99186-p2,1932,1932-12-23,ordinaria,33,"ATA — SESSÃO ORDINÁRIA, EM 23 DE DEZEMBRO DE 1932",4,1933-01-11,1933-01-11 - BE n004 [99186].pdf,BEs 1933\JANEIRO\11\99186\00000004.pdf,2,4,_paginas\99186\p002.png;_paginas\99186\p003.png;_paginas\99186\p004.png,_ocr\1932-12-23-o0-99186-p2.txt,facil,0,transcrita,alta,1932\1932-12-23-o0-99186-p2.md,,
1932-12-27-x53-99362-p6,1932,1932-12-27,,53,"53ª SESSÃO, EM 27 DE DEZEMBRO DE 1932",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,6,7,_paginas\99362\p006.png;_paginas\99362\p007.png,_ocr\1932-12-27-x53-99362-p6.txt,facil,0,regional,alta,1932\1932-12-27-x53-99362-p6.md,,
1932-12-30-o35-99192-p3,1932,1932-12-30,ordinaria,35,"35ª SESSÃO ORDINÁRIA, EM 30 DE DEZEMBRO DE 1932",10,1933-01-20,1933-01-20 - BE n010 [99192].pdf,BEs 1933\JANEIRO\20\99192\00000010.pdf,3,5,_paginas\99192\p003.png;_paginas\99192\p004.png;_paginas\99192\p005.png,_ocr\1932-12-30-o35-99192-p3.txt,facil,1,revisada,alta,1932\1932-12-30-o35-99192-p3.md,1932\1932-12-30-o35-99192-p3.parecer.json,10
1932-12-30-x54-99362-p6,1932,1932-12-30,,54,"54ª SESSÃO, EM 30 DE DEZEMBRO DE 1932",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,6,7,_paginas\99362\p006.png;_paginas\99362\p007.png,_ocr\1932-12-30-x54-99362-p6.txt,facil,0,regional,alta,1932\1932-12-30-x54-99362-p6.md,,
semdata-o0-99097-p3,1932,1932-05-28,ordinaria,1,1ª SESSÃO ORDINÁRIA EM 28 DE MAIO DE 1932,,1932-07-27,1932-07-27 - BE [99097].pdf,BEs 1932\JULHO\27\99097\00000002.pdf,3,5,_paginas\99097\p003.png;_paginas\99097\p004.png;_paginas\99097\p005.png,_ocr\semdata-o0-99097-p3.txt,facil,0,duplicada,baixa,1932\semdata-o0-99097-p3.md,,
semdata-o15-99160-p3,1932,1932-09-03,ordinaria,15,"15ª SESSÃO ORDINÁRIA, EM 3 DE SETEMBRO DE 1932",13,1932-09-14,1932-09-14 - BE n013 [99160].pdf,BEs 1932\SETEMBRO\14\99160\00000013.pdf,3,5,_paginas\99160\p003.png;_paginas\99160\p004.png;_paginas\99160\p005.png,_ocr\semdata-o15-99160-p3.txt,facil,0,revisada,alta,1932\semdata-o15-99160-p3.md,1932\semdata-o15-99160-p3.parecer.json,10
semdata-x18-99163-p8,1932,1932-09-24,ordinaria,18,"18ª SESSÃO ORDINÁRIA, EM 24 DE SETEMBRO DE 1932",16,1932-10-05,1932-10-05 - BE n016 [99163].pdf,BEs 1932\OUTUBRO\05\99163\00000016.pdf,8,10,_paginas\99163\p008.png;_paginas\99163\p009.png;_paginas\99163\p010.png,_ocr\semdata-x18-99163-p8.txt,facil,0,duplicada,baixa,1932\semdata-x18-99163-p8.md,,
semdata-o0-99163-p7,1932,1932-09-24,ordinaria,18,"18ª SESSÃO ORDINÁRIA, EM 24 DE SETEMBRO DE 1932",16,1932-10-05,1932-10-05 - BE n016 [99163].pdf,BEs 1932\OUTUBRO\05\99163\00000016.pdf,7,8,_paginas\99163\p007.png;_paginas\99163\p008.png,_ocr\semdata-o0-99163-p7.txt,facil,0,duplicada,baixa,1932\semdata-o0-99163-p7.md,,
semdata-x20-99165-p2,1932,1932-10-08,ordinaria,20,"20ª SESSÃO ORDINÁRIA, EM 8 DE OUTUBRO DE 1932",18,1932-10-19,1932-10-19 - BE n018 [99165].pdf,BEs 1932\OUTUBRO\19\99165\00000018.pdf,2,4,_paginas\99165\p002.png;_paginas\99165\p003.png;_paginas\99165\p004.png,_ocr\semdata-x20-99165-p2.txt,facil,0,revisada,alta,1932\semdata-x20-99165-p2.md,1932\semdata-x20-99165-p2.parecer.json,10
semdata-e12-99179-p2,1932,?,extraordinaria,12,12ª SESSÃO EXTRAORDINÁRIA,,1932-12-17,1932-12-17 - BE [99179].pdf,BEs 1932\DEZEMBRO\17\99179\00000032.pdf,2,4,_paginas\99179\p002.png;_paginas\99179\p003.png;_paginas\99179\p004.png,_ocr\semdata-e12-99179-p2.txt,facil,0,transcrita,alta,1932\semdata-e12-99179-p2.md,,
1933-01-02-o0-99813-p2,1935,1935-01-29,ordinaria,4,"4ª SESSÃO ORDINÁRIA, EM 29 DE JANEIRO DE 1935",,1935-02-10,1935-02-10 - BE [99813].pdf,BEs 1935\FEVEREIRO\10\99813\00000020.pdf,2,3,_paginas\99813\p002.png;_paginas\99813\p003.png,_ocr\1933-01-02-o0-99813-p2.txt,facil,0,transcrita,alta,1933\1933-01-02-o0-99813-p2.md,,
1933-01-03-o1-99193-p2,1933,1933-01-03,ordinaria,1,"1ª SESSÃO ORDINÁRIA, EM 3 DE JANEIRO DE 1933",11,1933-01-21,1933-01-21 - BE n011 [99193].pdf,BEs 1933\JANEIRO\21\99193\00000011.pdf,2,4,_paginas\99193\p002.png;_paginas\99193\p003.png;_paginas\99193\p004.png,_ocr\1933-01-03-o1-99193-p2.txt,facil,1,revisada,alta,1933\1933-01-03-o1-99193-p2.md,1933\1933-01-03-o1-99193-p2.parecer.json,10
1933-01-06-o2-99194-p2,1933,1933-01-06,ordinaria,2,"2ª SESSÃO ORDINÁRIA, EM 6 DE JANEIRO DE 1933",12,1933-01-23,1933-01-23 - BE n012 [99194].pdf,BEs 1933\JANEIRO\23\99194\00000012.pdf,2,4,_paginas\99194\p002.png;_paginas\99194\p003.png;_paginas\99194\p004.png,_ocr\1933-01-06-o2-99194-p2.txt,facil,1,transcrita,alta,1933\1933-01-06-o2-99194-p2.md,,
1933-01-06-x56-99362-p7,1933,1933-01-06,,56,"56ª SESSÃO, EM 6 DE JANEIRO DE 1933",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,7,8,_paginas\99362\p007.png;_paginas\99362\p008.png,_ocr\1933-01-06-x56-99362-p7.txt,facil,0,regional,alta,1933\1933-01-06-x56-99362-p7.md,,
1933-01-10-o3-99195-p2,1933,1933-01-10,ordinaria,3,"3ª SESSÃO ORDINÁRIA, EM 10 DE JANEIRO DE 1933",13,1933-01-24,1933-01-24 - BE n013 [99195].pdf,BEs 1933\JANEIRO\24\99195\00000013.pdf,2,4,_paginas\99195\p002.png;_paginas\99195\p003.png;_paginas\99195\p004.png,_ocr\1933-01-10-o3-99195-p2.txt,facil,1,transcrita,alta,1933\1933-01-10-o3-99195-p2.md,,
1933-01-10-x57-99362-p7,1933,1933-01-10,,57,"57ª SESSÃO, EM 10 DE JANEIRO DE 1933",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,7,8,_paginas\99362\p007.png;_paginas\99362\p008.png,_ocr\1933-01-10-x57-99362-p7.txt,facil,0,regional,alta,1933\1933-01-10-x57-99362-p7.md,,
1933-01-13-o4-99196-p2,1933,1933-01-13,ordinaria,4,"4ª SESSÃO ORDINÁRIA, EM 13 DE JANEIRO DE 1933",14,1933-01-25,1933-01-25 - BE n014 [99196].pdf,BEs 1933\JANEIRO\25\99196\00000014.pdf,2,4,_paginas\99196\p002.png;_paginas\99196\p003.png;_paginas\99196\p004.png,_ocr\1933-01-13-o4-99196-p2.txt,facil,1,transcrita,alta,1933\1933-01-13-o4-99196-p2.md,,
1933-01-17-o5-99197-p2,1933,1933-01-17,ordinaria,5,"5ª SESSÃO ORDINÁRIA, EM 17 DE JANEIRO DE 1933",15,1933-01-26,1933-01-26 - BE n015 [99197].pdf,BEs 1933\JANEIRO\26\99197\00000015.pdf,2,4,_paginas\99197\p002.png;_paginas\99197\p003.png;_paginas\99197\p004.png,_ocr\1933-01-17-o5-99197-p2.txt,facil,1,transcrita,alta,1933\1933-01-17-o5-99197-p2.md,,
1933-01-17-x59-99362-p8,1933,1933-01-17,,59,"59ª SESSÃO, EM 17 DE JANEIRO DE 1933",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,8,9,_paginas\99362\p008.png;_paginas\99362\p009.png,_ocr\1933-01-17-x59-99362-p8.txt,facil,0,regional,alta,1933\1933-01-17-x59-99362-p8.md,,
1933-01-20-o6-99200-p2,1933,1933-01-20,ordinaria,6,"6ª SESSÃO ORDINÁRIA, EM 20 DE JANEIRO DE 1933",18,1933-01-30,1933-01-30 - BE n018 [99200].pdf,BEs 1933\JANEIRO\30\99200\00000018.pdf,2,4,_paginas\99200\p002.png;_paginas\99200\p003.png;_paginas\99200\p004.png,_ocr\1933-01-20-o6-99200-p2.txt,facil,1,transcrita,alta,1933\1933-01-20-o6-99200-p2.md,,
1933-01-20-x0-99362-p8,1933,1933-01-20,,60,"60ª SESSÃO, EM 20 DE JANEIRO DE 1933",115,1933-07-19,1933-07-19 - BE n115 [99362].pdf,BEs 1933\JULHO\19\99362\00000016.pdf,8,9,_paginas\99362\p008.png;_paginas\99362\p009.png,_ocr\1933-01-20-x0-99362-p8.txt,facil,0,regional,alta,1933\1933-01-20-x0-99362-p8.md,,
1933-01-27-o8-99302-p2,1933,1933-01-27,ordinaria,8,"8ª SESSÃO ORDINÁRIA, EM 27 DE JANEIRO DE 1933",26,1933-02-08,1933-02-08 - BE n026 [99302].pdf,BEs 1933\FEVEREIRO\08\99302\00000026.pdf,2,4,_paginas\99302\p002.png;_paginas\99302\p003.png;_paginas\99302\p004.png,_ocr\1933-01-27-o8-99302-p2.txt,facil,1,transcrita,alta,1933\1933-01-27-o8-99302-p2.md,,
1933-01-31-o9-99303-p2,1933,1933-01-31,ordinaria,9,"ATA DA 9ª SESSÃO ORDINÁRIA, EM 31 DE JANEIRO DE 1933",27,1933-02-09,1933-02-09 - BE n027 [99303].pdf,BEs 1933\FEVEREIRO\09\99303\00000027.pdf,2,4,_paginas\99303\p002.png;_paginas\99303\p003.png;_paginas\99303\p004.png,_ocr\1933-01-31-o9-99303-p2.txt,facil,1,transcrita,alta,1933\1933-01-31-o9-99303-p2.md,,
1933-02-03-o10-99305-p2,1933,1933-02-03,ordinaria,10,"ATA DA 10ª SESSÃO ORDINÁRIA, EM 3 DE FEVEREIRO DE 1933",29,1933-02-11,1933-02-11 - BE n029 [99305].pdf,BEs 1933\FEVEREIRO\11\99305\00000029.pdf,2,3,_paginas\99305\p002.png;_paginas\99305\p003.png,_ocr\1933-02-03-o10-99305-p2.txt,facil,1,transcrita,alta,1933\1933-02-03-o10-99305-p2.md,,
1933-02-07-o0-99309-p2,1933,1933-02-07,ordinaria,11,"ATA DA 11ª SESSÃO ORDINÁRIA, EM 7 DE FEVEREIRO DE 1933",33,1933-02-16,1933-02-16 - BE n033 [99309].pdf,BEs 1933\FEVEREIRO\16\99309\00000033.pdf,2,4,_paginas\99309\p002.png;_paginas\99309\p003.png;_paginas\99309\p004.png,_ocr\1933-02-07-o0-99309-p2.txt,facil,0,duplicada,alta,1933\1933-02-07-o0-99309-p2.md,,
1933-02-07-o11-99309-p2,1933,1933-02-07,ordinaria,11,"ATA DA 11ª SESSÃO ORDINÁRIA, EM 7 DE FEVEREIRO DE 1933",33,1933-02-16,1933-02-16 - BE n033 [99309].pdf,BEs 1933\FEVEREIRO\16\99309\00000033.pdf,2,4,_paginas\99309\p002.png;_paginas\99309\p003.png;_paginas\99309\p004.png,_ocr\1933-02-07-o11-99309-p2.txt,facil,1,transcrita,alta,1933\1933-02-07-o11-99309-p2.md,,
1933-02-10-o12-99312-p2,1933,1933-02-10,ordinaria,12,"ATA DA 12ª SESSÃO ORDINÁRIA, EM 10 DE FEVEREIRO DE 1933",36,1933-02-20,1933-02-20 - BE n036 [99312].pdf,BEs 1933\FEVEREIRO\20\99312\00000036.pdf,2,4,_paginas\99312\p002.png;_paginas\99312\p003.png;_paginas\99312\p004.png,_ocr\1933-02-10-o12-99312-p2.txt,facil,1,transcrita,alta,1933\1933-02-10-o12-99312-p2.md,,
1933-02-14-o13-99313-p2,1933,1933-02-14,ordinaria,13,"ATA DA 13ª SESSÃO ORDINÁRIA, EM 14 DE FEVEREIRO DE 1933",,1933-02-21,1933-02-21 - BE [99313].pdf,BEs 1933\FEVEREIRO\21\99313\00000037.pdf,2,4,_paginas\99313\p002.png;_paginas\99313\p003.png;_paginas\99313\p004.png,_ocr\1933-02-14-o13-99313-p2.txt,facil,1,transcrita,alta,1933\1933-02-14-o13-99313-p2.md,,
1933-02-17-o14-99316-p2,1933,1933-02-17,ordinaria,14,"ATA DA 14ª SESSÃO ORDINÁRIA, EM 17 DE FEVEREIRO DE 1933",40,1933-02-24,1933-02-24 - BE n040 [99316].pdf,BEs 1933\FEVEREIRO\24\99316\00000040.pdf,2,4,_paginas\99316\p002.png;_paginas\99316\p003.png;_paginas\99316\p004.png,_ocr\1933-02-17-o14-99316-p2.txt,facil,1,transcrita,alta,1933\1933-02-17-o14-99316-p2.md,,
1933-02-20-e1-99317-p2,1933,1933-02-20,extraordinaria,1,"ATA DA 1ª SESSÃO EXTRAORDINÁRIA, EM 20 DE FEVEREIRO DE 1933",41,1933-02-25,1933-02-25 - BE n041 [99317].pdf,BEs 1933\FEVEREIRO\25\99317\00000041.pdf,2,4,_paginas\99317\p002.png;_paginas\99317\p003.png;_paginas\99317\p004.png,_ocr\1933-02-20-e1-99317-p2.txt,facil,1,transcrita,alta,1933\1933-02-20-e1-99317-p2.md,,
1933-02-21-o15-99319-p2,1933,1933-02-21,ordinaria,15,"ATA DA 15ª SESSÃO ORDINÁRIA, EM 21 DE FEVEREIRO DE 1933",43,1933-03-01,1933-03-01 - BE n043 [99319].pdf,BEs 1933\MARÇO\01\99319\00000043.pdf,2,4,_paginas\99319\p002.png;_paginas\99319\p003.png;_paginas\99319\p004.png,_ocr\1933-02-21-o15-99319-p2.txt,facil,1,transcrita,alta,1933\1933-02-21-o15-99319-p2.md,,
1933-02-24-o16-99421-p2,1933,1933-02-24,ordinaria,16,"ATA DA 16ª SESSÃO ORDINÁRIA, EM 24 DE FEVEREIRO DE 1933",63,1933-03-24,1933-03-24 - BE n063 [99421].pdf,BEs 1933\MARÇO\24\99421\00000063.pdf,2,4,_paginas\99421\p002.png;_paginas\99421\p003.png;_paginas\99421\p004.png,_ocr\1933-02-24-o16-99421-p2.txt,facil,1,transcrita,alta,1933\1933-02-24-o16-99421-p2.md,,
1933-03-03-o17-99422-p2,1933,1933-03-03,ordinaria,17,"ATA DA 17ª SESSÃO ORDINÁRIA, EM 3 DE MARÇO DE 1933",64,1933-03-25,1933-03-25 - BE n064 [99422].pdf,BEs 1933\MARÇO\25\99422\00000064.pdf,2,4,_paginas\99422\p002.png;_paginas\99422\p003.png;_paginas\99422\p004.png,_ocr\1933-03-03-o17-99422-p2.txt,facil,1,transcrita,alta,1933\1933-03-03-o17-99422-p2.md,,
1933-03-07-o18-99423-p2,1933,1933-03-07,ordinaria,18,"ATA DA 18ª SESSÃO ORDINÁRIA, EM 7 DE MARÇO DE 1933",65,1933-03-27,1933-03-27 - BE n065 [99423].pdf,BEs 1933\MARÇO\27\99423\00000065.pdf,2,4,_paginas\99423\p002.png;_paginas\99423\p003.png;_paginas\99423\p004.png,_ocr\1933-03-07-o18-99423-p2.txt,facil,1,revisada,alta,1933\1933-03-07-o18-99423-p2.md,1933\1933-03-07-o18-99423-p2.parecer.json,10
1933-03-14-o20-99425-p2,1933,1933-03-14,ordinaria,20,"ATA DA 20ª SESSÃO ORDINÁRIA, EM 14 DE MARÇO DE 1933",67,1933-03-29,1933-03-29 - BE n067 [99425].pdf,BEs 1933\MARÇO\29\99425\00000067.pdf,2,4,_paginas\99425\p002.png;_paginas\99425\p003.png;_paginas\99425\p004.png,_ocr\1933-03-14-o20-99425-p2.txt,facil,1,transcrita,alta,1933\1933-03-14-o20-99425-p2.md,,
1933-03-17-o21-99426-p2,1933,1933-03-17,ordinaria,21,"ATA DA 21ª SESSÃO ORDINÁRIA, EM 17 DE MARÇO DE 1933",68,1933-03-30,1933-03-30 - BE n068 [99426].pdf,BEs 1933\MARÇO\30\99426\00000068.pdf,2,4,_paginas\99426\p002.png;_paginas\99426\p003.png;_paginas\99426\p004.png,_ocr\1933-03-17-o21-99426-p2.txt,facil,1,transcrita,alta,1933\1933-03-17-o21-99426-p2.md,,
1933-03-21-o22-99427-p2,1933,1933-03-21,ordinaria,22,"ATA DA 22ª SESSÃO ORDINÁRIA, EM 21 DE MARÇO DE 1933",,1933-03-31,1933-03-31 - BE [99427].pdf,BEs 1933\MARÇO\31\99427\00000069.pdf,2,4,_paginas\99427\p002.png;_paginas\99427\p003.png;_paginas\99427\p004.png,_ocr\1933-03-21-o22-99427-p2.txt,facil,1,transcrita,alta,1933\1933-03-21-o22-99427-p2.md,,
